AppID,Nombre,Tipo,Descripcion,Desarrollador,Editor,FechaSalida,Genero,Categoria,Lenguajes,Gratis,EdadRequerida,Moneda,PrecioInicial,Plataforma
1875310,Pro Basketball Manager 2023,game,Pro Basketball Manager 2023 features more than 160 basketball competitions with the most depth and authenticity ever found in a basketball management game.,Umix Studios,Umix Studios,"10 Nov, 2022",Strategy,Co-op,English,No,0,USD,19.99,mac
1875330,Everblade Soundtrack,music,Everblade original soundtrack.,Elion Games,,"6 May, 2022",Action,Online Multi-Player,English,No,0,USD,2.99,mac
1874570,RPG Maker MV - POP FANTASY BigMonster and NPC Face Set,dlc,"The second installment of yota’s Pop Fantasy series! This is a professionally re-arranged collection of the “BigMonster” and “NPC Face” materials from the default assets, into a pop, comedy, casual like style!","yota, Gotcha Gotcha Games",Gotcha Gotcha Games,"19 Jan, 2022",Indie,Co-op,English,No,0,USD,9.99,linux
1874560,Infinadeck Medieval Maze,game,"A twisty-turny castle maze designed to show off the strengths of the Infinadeck omnidirectional treadmill. Designed for both slow and fast walkers, this experience is fun for all ages when paired with a full virtual reality setup.",Infinadeck Studios,Infinadeck Studios,"23 Feb, 2022",Indie,Co-op,English,Si,0,,0.00,windows
1874571,RPG Maker MV - City Exterior Tileset,dlc,"Make your cities more vivid than ever! This is an assortment of useful exterior objects to make your city feel lively and interesting! Mob NPC’s breathe vapors, the music of a festival, the hunch of an upcoming incident… Why not add a touch of expressive, rich colors to your city?","仲南わたる, Gotcha Gotcha Games",Gotcha Gotcha Games,"26 Jan, 2022",Casual,Co-op,English,No,0,USD,19.99,linux
1874530,Peep Invasion,game,"Forge your team from a variety of different creatures, each with their own strengths and abilities, and stop the never-ending invasion of Peeps!",Poema Games,Poema Games,"4 May, 2022",Adventure,Co-op,English,No,0,USD,4.99,mac
1874572,RPG Maker MV - Otani Pixel Fantasy Enemy Pack Vol.3,dlc,"This is a nice to have pack for creators looking to make an epic-looking world or story! This Enemy Pack includes 60 different types of pixel art of fantasy enemies, from common to legendary monsters. These would definitely make your world more vivid than ever!","大谷幸夢店, Gotcha Gotcha Games",Gotcha Gotcha Games,"2 Feb, 2022",Strategy,Local Multi-Player,English,No,0,USD,14.99,mac
1874580,RPG Maker MZ - POP FANTASY BigMonster and NPC Face Set,dlc,"The second installment of yota’s Pop Fantasy series! This is a professionally re-arranged collection of the “BigMonster” and “NPC Face” materials from the default assets, into a pop, comedy, casual like style!","yota, Gotcha Gotcha Games",Gotcha Gotcha Games,"19 Jan, 2022",Action,Single-player,English,No,0,USD,9.99,windows
1874590,RPG Maker MZ - City Exterior Tileset,dlc,"Make your cities more vivid than ever! This is an assortment of useful exterior objects to make your city feel lively and interesting! Mob NPC’s breathe vapors, the music of a festival, the hunch of an upcoming incident… Why not add a touch of expressive, rich colors to your city?","仲南わたる, Gotcha Gotcha Games",Gotcha Gotcha Games,"26 Jan, 2022",Adventure,Online Multi-Player,English,No,0,USD,19.99,mac
1874610,Fantasy Grounds - FG Desert Map Pack,dlc,"FG Desert Map Pack The Desert Map Pack features images and art produced by our in-house artist, Joshua Watmough. They have been organized and optimized for use with Fantasy Grounds Unity and the image tools. This art package allows the creation of desert and arid locations and consists of a solid base of natural elements and backgrounds.","SmiteWorks USA, LLC",,"19 Jan, 2022",RPG,Multi-player,English,No,0,USD,9.99,linux
1874630,Room Box,game,Fight your way through the mazes of Room Box. A minimalist 2d-style TopDown shooter. Your only way of escape is to survive countless and unique rooms. Fight dozen of enemies and defeat merciless Bosses,WexStudio,WexStudio,To be announced,Indie,Local Multi-Player,English,No,0,To be announced,To be announced,mac
1874620,DIVE,game,DIVE is a Nier-inspired 3rd person shooter with light puzzle and platforming mechanics. Explore an artificial and abandoned world while trying to overcome its trials and enemies.,Trey Hayden,Trey Hayden,Coming soon,Strategy,Online Multi-Player,English,Si,0,Coming soon,0.00,mac
1874650,RPG Sounds - Adventurer's Guild - Sound Pack,dlc,Adventurer's Guild is an RPG Sounds pack of looping music and SFX.,Cast n Play,,"30 Jan, 2022",Adventure,Local Multi-Player,English,No,0,USD,4.99,windows
1874600,RPG Maker MZ - Otani Pixel Fantasy Enemy Pack Vol.3,dlc,"This is a nice to have pack for creators looking to make an epic-looking world or story! This Enemy Pack includes 60 different types of pixel art of fantasy enemies, from common to legendary monsters. These would definitely make your world more vivid than ever!","大谷幸夢店, Gotcha Gotcha Games",Gotcha Gotcha Games,"2 Feb, 2022",Strategy,Multi-player,English,No,0,USD,14.99,mac
1874640,Fantasy Grounds - FG Desert Ruins Map Pack,dlc,"FG Desert Ruins Map Pack The Desert Ruins Map Pack features images and art produced by our in-house artist, Joshua Watmough. They have been organized and optimized for use with Fantasy Grounds Unity and the image tools. This art package allows the creation of desert ruins and temple locations.","SmiteWorks USA, LLC",,"18 Jan, 2022",Casual,Single-player,English,No,0,USD,9.99,mac
1874651,RPG Sounds - Verdant Hideout - Sound Pack,dlc,"Verdant Hideout is an RPG Sounds pack of looping music, ambient sounds, and SFX. It includes:",Cast n Play,,"30 Jan, 2022",RPG,Single-player,English,No,0,USD,4.99,linux
1874670,Shirone: the Dragon Girl Demo,demo,"”Shirone: the Dragon Girl&quot; is a 3D adventure game where you help Shirone solve puzzles and riddles to find a way out of a haunted castle. Escaping the castle is the main objective, and to do that you'll need to make full use of her wings and tail!",Oimoland,Flyhigh Works,"9 Feb, 2022",Strategy,Single-player,English,Si,0,,0.00,mac
1874660,浮生箓 Floating Life,game,《浮生箓》是一款剧情重开模拟游戏，互动式轻量小说游戏。支持创意工坊自由编辑与上传自己的剧本，融合如修仙、武侠、玄幻等小说题材的背景，可自由选择出生的剧本，体验千变万化的人生，从出生开始让你体验到丰富多变的剧情，多种多样的选择，不同选择带来不同的变化，各种有趣的梗。来吧，开始你的浮生之旅，随着进程生成自己的浮生箓！,心流工作室（Heart Stream Studio）,心流工作室（Heart Stream Studio）,"17 Feb, 2022",Casual,Online Multi-Player,English,No,0,USD,2.99,windows
1874680,Tower Words,game,"Word game that mixes tetris, categories game and word search.",Company Not Found,Company Not Found,"7 Apr, 2022",Adventure,Online Multi-Player,English,No,0,USD,2.99,windows
1874690,Volleyhalla,game,A frantic fantasy ping-pong battler! Also sheep!,"""Wizards Age Studios""","""Wizards Age Studios""",2025,RPG,Online Multi-Player,English,No,0,,,windows
1874720,Elf World Adventure: Part 1,game,"You are gamer who likes to play computer games. One day, returning home from the store, along the way you became a victim of an accident. At the last moment you think that your story is over, but some force has given you a second chance in another world that is completely different from yours.","White Panda Studio, 430Games",430Games,"15 Mar, 2022",Strategy,Online Multi-Player,English,No,0,USD,1.99,mac
1874770,Secret Series : BJ,game,Let's uncover their hidden privacy,Momentum Games,Momentum Games,"31 Jan, 2022",Indie,Multi-player,English,No,0,USD,0.99,linux
1874802,Rune Factory 5 - The Marionette and the Glorious Horse Swimsuit Set + New Ranger Care Package Item Pack,dlc,This content requires the base game Rune Factory 5 on Steam in order to play.,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc.","13 Jul, 2022",Casual,Online Multi-Player,English,No,0,USD,1.99,linux
1874780,月夜赞歌 Melody in the moonlight,game,"A difficult RPG puzzle game. Because of an accident, the two sisters entered a wrong time and space. Please help them find the hidden truth in this false space and time.",Rolling Cat Studio," Rolling Cat Studio, GKLKK","10 Feb, 2022",Action,Co-op,English,No,0,USD,0.99,mac
1874801,Rune Factory 5 - The Elf and the Hidden Royal Lineage Swimsuit Set + New Ranger Care Package Item Pack,dlc,This content requires the base game Rune Factory 5 on Steam in order to play.,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc.","13 Jul, 2022",Indie,Single-player,English,No,0,USD,1.99,windows
1874804,Rune Factory 5 - Famous Butlers Swimsuit Set + New Ranger Care Package Item Pack,dlc,This content requires the base game Rune Factory 5 on Steam in order to play.,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc.","13 Jul, 2022",Adventure,Multi-player,English,No,0,USD,1.99,windows
1874803,Rune Factory 5 - The Young Proprietress and the Dwarf Swimsuit Set + New Ranger Care Package Item Pack,dlc,This content requires the base game Rune Factory 5 on Steam in order to play.,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc.","13 Jul, 2022",Action,Co-op,English,No,0,USD,1.99,linux
1874805,Rune Factory 5 - The Resplendent Butterfly and the Priest Swimsuit Set + New Ranger Care Package Item Pack,dlc,This content requires the base game Rune Factory 5 on Steam in order to play.,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc.","13 Jul, 2022",Action,Co-op,English,No,0,USD,1.99,mac
1874808,Rune Factory 5 - Rune Factory 2 Outfits: Kyle and Mana,dlc,This content requires the base game Rune Factory 5 on Steam in order to play.,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc.","13 Jul, 2022",Strategy,Single-player,English,No,0,USD,1.99,mac
1874806,Rune Factory 5 - The Holy Knight and the Bibliophile Swimsuit Set + New Ranger Care Package Item Pack,dlc,This content requires the base game Rune Factory 5 on Steam in order to play.,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc.","13 Jul, 2022",Adventure,Local Multi-Player,English,No,0,USD,1.99,mac
1874807,Rune Factory 5 - Rune Factory Outfits: Raguna and Mist,dlc,This content requires the base game Rune Factory 5 on Steam in order to play.,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc.","13 Jul, 2022",Strategy,Multi-player,English,No,0,USD,1.99,mac
1874809,Rune Factory 5 - Rune Factory 3 Outfits: Micah and Shara,dlc,This content requires the base game Rune Factory 5 on Steam in order to play.,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc.","13 Jul, 2022",Indie,Co-op,English,No,0,USD,1.99,mac
1874810,秋恋物语 Autumn Romance,game,这是个普通的故事，因为主角是个普通的阿宅，而情节是我们视而不见的日常；这是个值得怀念的故事，那是我们不会再有的时光。当平静到暗淡的大学生活因她们而掀起波澜，生活开始发生了变化。这是个氤氲着青涩懵懂的秋天，被时间和她们推着成长的你，会不会在多年以后感叹那些日子因为她们而灿烂。,异度沸腾动漫社-沸腾工作室,异度沸腾动漫社-沸腾工作室,"4 Feb, 2022",Action,Multi-player,English,Si,0,,0.00,linux
1874870,Train Valley 2 - Myths and Rails,dlc,"Myths And Rails unleashes the most bizarre and silly episodes of your railroad transportation company’s everyday schedule. Intergalactic trade agreements, alternate timelines, forgotten treasures and flying cars - timely deliveries are the key to success.","Alexey Davydov, Sergey Dvoynikov, Timofey Shargorodskiy",META Publishing,"11 May, 2022",Indie,Local Multi-Player,English,No,0,USD,6.99,mac
1874090,Half-Life Decay: Solo Mission,mod,"Half-Life Decay: Solo Mission is a new, upcoming fan-remake of the PS2 exclusive Half-Life expansion &quot;Decay&quot;, with the goal of rebuilding the game from the ground up to function as a seamless, single-player experience.",Team Solo,Team Solo,Coming soon,Adventure,Multi-player,English,Si,0,Coming soon,0.00,linux
1874840,RUNNER RTX,game,RUNNER RTX is a classic runner game with a procedurally generated world but with cinematic graphics.,Piece Of Voxel,Piece Of Voxel,"9 Feb, 2022",Strategy,Local Multi-Player,English,No,0,USD,24.99,mac
1874890,OPUS: Echo of Starsong Official Game Script -Vol.2-,dlc,Every deceivingly insignificant utterance is an exquisitely crafted puzzle piece that uncovers the story’s true ending. How much foreshadowing can you find?,SIGONO INC.,SIGONO INC.,"26 Jan, 2022",Indie,Local Multi-Player,English,No,0,USD,9.99,windows
1874200,I don't think I've walked this stretch of road before,game,"Walk the length of your memories on a lonely country highway. Follow the signal. Return to the place you left behind. Piece together a truth you can live with. A short, ambiguous narrative adventure game.",hexcavator,hexcavator,"31 Jan, 2022",Action,Local Multi-Player,English,No,0,USD,1.99,mac
1874250,MotorSim 3 Demo,demo,A straight line car performance simulator for those who enjoy setting up and testing their own cars.,TheBrainSphere,TheBrainSphere,"5 Feb, 2022",Casual,Online Multi-Player,English,Si,0,,0.00,linux
1874230,RPG Town,game,"&quot;Mr Mayor, we have an emergency! A party of adventurers just arrived in town! They're looking for an apothecary, a bladesmith and an inn to spend the night... but we don't have any of that stuff! These guys are getting kinda restless - what should we do?&quot;",Cardboard Utopia,Cardboard Utopia,Coming soon,Adventure,Multi-player,English,No,0,Coming soon,Coming soon,linux
1874220,GO,game,"Go is a simple and minimalist game in which you have to position the launch of a ball to eliminate all the existing obstacles. Very good to pass the time, it contains 100 stages.",Wellington,Wellington,"17 Feb, 2022",RPG,Online Multi-Player,English,No,0,USD,0.99,mac
1874260,Far Away From Home,game,"Far Away From Home is a story-driven tactical RPG. Battle foes in turn-based combat, turn monstrous enemies into friends, customize your party with a variety of builds, and craft powerful gear to enhance your playstyle. Unfold the mystery of your lost party as you try to find a way home.",Matthew Wong,Matthew Wong,"18 Aug, 2022",Adventure,Online Multi-Player,English,No,0,USD,19.99,windows
1874270,The Flow Experience Demo,demo,"The Flow Experience is a classic 2D action game about evading and blocking enemy attacks through rythmic interactions on your path to personal growth. Move, dash, and guard to protect yourself and find your true potential on this zen-like twist on traditional arcade bullet hells.","Maximilian Croissant, Madeleine Frister",Vanilla Noir,"2 Feb, 2022",Adventure,Local Multi-Player,English,Si,0,,0.00,linux
1874310,Reveal Your Monster - Toy Support,dlc,You now can enjoy an exciting session of Reveal Your Monster with a spicy extra. Invite some adult entertainment hardware to cheer you up while playing.,954 Adultainment,954 Adultainment,"1 Jun, 2022",Casual,Local Multi-Player,English,No,0,USD,4.99,windows
1874320,Wild Souls Demo,demo,"Plant a tree, watch the forest grow. Wild Souls is a chill ecosystem sim with no time pressure, inspired by Don't Starve and Zoo Tycoon. Build your own world like you would a garden, experiment which animals and plant species can live together, manage and balance the populations, write YOUR stories.",Halfondarr,Halfondarr,"4 Feb, 2022",Casual,Single-player,English,Si,0,,0.00,mac
1874340,WILD WEST,game,WILD WEST - is a hardcore 3D shooter with survival elements where you will have to fight various enemies playing as a sheriff James.,LTZinc,LTZinc,"4 Feb, 2022",Casual,Online Multi-Player,English,No,0,USD,0.99,linux
1874350,The Immaculate Drag Soundtrack,music,Original soundtrack for The Immaculate Drag by Evan Clarke.,"Evan Clarke, Inverspace",Discrete Infinity,"31 Jan, 2022",Strategy,Multi-player,English,No,0,USD,0.99,mac
1874400,Mini Mini-Golf,game,Mini Mini-Golf - a minimalistic game about golf in the casual genre.,Piece Of Voxel,Piece Of Voxel,"28 Jan, 2022",Adventure,Single-player,English,No,0,USD,9.99,windows
1874380,Karolina,game,&quot;Carolina&quot; is a story-oriented game about a girl with a difficult fate.,Azzunyan,Azzunyan,"1 May, 2022",Indie,Local Multi-Player,English,No,0,USD,1.99,linux
1874370,Don't Starve Together: Fantasmical Chest,dlc,This chest contains the complete set of Fantasmical skin items.,Klei Entertainment,Klei Entertainment,"27 Jan, 2022",Adventure,Multi-player,English,No,0,USD,11.99,linux
1874420,Don't Push Me,game,Square off against your friends in this life-or-death shoving simulator! 2 Player Local Competitive 1v1. Best played with gamepads.,Jakeypoo,Jakeypoo Games,"31 Jan, 2022",Action,Co-op,English,No,0,USD,1.99,linux
1874470,Metal Shock Game Playtest,game,,,,"2 Feb, 2022",RPG,Multi-player,English,No,0,,,mac
1874440,Wrought Flesh Soundtrack,music,This is the official soundtrack of Wrought Flesh,"Jazz Mickle, Prahlad Patel, Mali Harrison, Mark Walters, Narayan Walters",Deep Root Interactive,"27 Jan, 2022",RPG,Online Multi-Player,English,No,0,USD,4.99,linux
1874460,TYRONE vs COPS: Golden Blicky,dlc,Replaces your boring black blicky with an expensive and boujee GOLDEN BLICKY.,Team SNEED,Team SNEED,"12 Feb, 2022",Action,Multi-player,English,No,0,USD,9.99,mac
1874480,Hentai Student,game,Alice is a 19 year old student girl. Studies at the Faculty of Journalism. And she needs your help in finding the right book to write a report on one of the subjects.,hhhentai studio,hhhentai studio,Coming soon,Adventure,Online Multi-Player,English,No,0,Coming soon,Coming soon,mac
1874500,Mori,game,The arcade shoot 'em up where getting angry is just a game mechanic.,Alex Kramer,Alex Kramer,"11 Feb, 2022",RPG,Local Multi-Player,English,No,0,USD,1.99,windows
1874490,Potionomics,game,"You’ve inherited your uncle’s potion shop—and a huge debt. Better get brewing! Customize your store, hire heroes to gather ingredients, befriend (or romance) fellow vendors to learn new haggling strategies, and go head-to-head with competitors in this narrative-driven, deck-building shop simulator.",Voracious Games,"XSEED Games, Marvelous USA, Inc.","17 Oct, 2022",Adventure,Co-op,English,No,0,USD,24.99,linux
1873680,仙侠世界2-黑铁版,dlc,《仙侠世界2—黑铁版》包含以下物品：时装—苍雪一澈,上海巨人网络科技有限公司,上海巨人网络科技有限公司,"20 Jan, 2022",RPG,Single-player,English,No,0,USD,0.99,linux
1874510,Knightlife,game,"Four villages in a war. You are the only hope for a peaceful life. Play as a knight in this cute open world RPG and loot through many different weapons, magical spells and bows. Become the strongest knight and end this war.",Leturs Labs,Leturs Labs,"14 Jul, 2022",Strategy,Single-player,English,No,0,USD,11.99,linux
1873690,仙侠世界2-黄金版,dlc,《仙侠世界2—黄金版》包含以下物品：3个月月卡、时装—苍雪一澈,上海巨人网络科技有限公司,上海巨人网络科技有限公司,"20 Jan, 2022",Casual,Multi-player,English,No,0,USD,10.99,windows
1873700,仙侠世界2-钻石版,dlc,《仙侠世界2—钻石版》包含以下物品：8级体质圣石、限定坐骑，翅膀—魔瞳之翼、4级体质圣石*8，仙侠通宝*10、3个月月卡、时装—苍雪一澈,上海巨人网络科技有限公司,上海巨人网络科技有限公司,"21 Jan, 2022",RPG,Multi-player,English,No,0,USD,99.99,windows
1873730,Nociception 1 ~ Voltaic Marketplace Demo,demo,"The first three stages of Nociception 1, with plenty of pages to discover!",Ethereal Airport,Sawney,"29 Jan, 2022",Strategy,Co-op,English,Si,0,,0.00,linux
1873710,仙侠世界2-白金版,dlc,《仙侠世界2—白金版》包含以下物品：限定坐骑，翅膀—魔瞳之翼、4级体质圣石*8，仙侠通宝*10、3个月月卡、时装—苍雪一澈,上海巨人网络科技有限公司,上海巨人网络科技有限公司,"20 Jan, 2022",RPG,Online Multi-Player,English,No,0,USD,34.99,windows
1873720,Return Ace,game,"Be shot and shoot back! Rule reversal type Shmup &quot;Return Ace&quot;What you have been given is the power to take advantage of the oncoming malice and return it.Please enjoy the unique sense of incompatibility, tension, and striking that the experience of bullet energy weaves.",NEROTA,NEROTA,"25 Mar, 2022",RPG,Single-player,English,No,0,USD,4.99,mac
1873740,Peace Maker VR,game,Peace Maker VR is a game in a fantasy world where you defend a village with guns and magic.,TSGames,TSGames,"27 May, 2022",Indie,Single-player,English,No,0,USD,6.99,linux
1873750,Periphery Online,game,"A refugee capsule lands on an uninhabited planet. You have to survive, rebuild civilization and, if possible, regain control over the Earth. One big universe, one endless pvp session for all players.",Aleksandr Nagaev,Aleksandr Nagaev,"19 Aug, 2022",Strategy,Single-player,English,No,0,USD,4.99,windows
1873760,KeyWe - The 100th Grand Ol' Telepost Tournament,dlc,"Postal pros Jeff and Debra have proven themselves indispensable members of the Telepost workforce, and now they’re looking to ascend to the rank of Postmasters! But first, they must conquer the annual Telepost Tournament! Do you have what it takes to tackle this Bungalow Basin tradition?",Stonewheat & Sons,Fireshine Games,"22 Feb, 2022",Action,Co-op,English,No,0,USD,5.99,linux
1873770,Return Ace Demo,demo,"Be shot and shoot back! Rule reversal type Shmup &quot;Return Ace&quot;What you have been given is the power to take advantage of the oncoming malice and return it.Please enjoy the unique sense of incompatibility, tension, and striking that the experience of bullet energy weaves.",NEROTA,NEROTA,"10 Mar, 2022",Casual,Online Multi-Player,English,Si,0,,0.00,mac
1873790,Bad Faith Demo,demo,,Mado,Mado,"21 Jan, 2022",Action,Single-player,English,Si,0,,0.00,windows
1873810,Crawling Silence,game,"Uncover the mysteries of an old, long forgotten building with a dark past, or choose to try and escape the creatures lurking within it with friends! But beware of the things inside trying to get you...",YaHiGames,YaHiGames,2025,Adventure,Local Multi-Player,English,No,0,,,windows
1873780,NecroFarm,game,Turn your crops into minions and they will fend off waves of enemies in this top-down horde survival farming game. A mix of strategy and fast-paced farming that challenges you to defend the farm with your crop minions or even harvest them for gold! Gain new seeds and grow your army!,Podigi Games,Podigi Games,"7 Oct, 2024",Adventure,Co-op,English,No,0,USD,2.99,windows
1873800,DEAD GUN,game,DEAD GUN is a 2D platformer with roguelike elements. Take control of a soldier of the elite squad Z-800 and go on an operation to clear friendly worlds from enemies in order to save them.,Max Pedro, Louie Inc,"3 Feb, 2022",Casual,Online Multi-Player,English,No,0,USD,10.99,windows
1873850,Camping Builder Demo,demo,"Build the camping of your dreams on a tropical island. Discover the secrets of this beautiful, wild place. Work in harmony with nature and the island will reward you, but ignore the rules and be ready to face the consequences.",Two Horizons,TBA,"21 Feb, 2022",Strategy,Local Multi-Player,English,Si,0,,0.00,windows
1873820,Inu's Adventure,game,"Inu's adventure is a fun platformer die&amp;retry where you play a dog against robots, lasers, missiles, platforms, squeaky toys, and a mad robot professor to get out of a secret laboratory.",Dr. Darf,Dr. Darf,"8 Dec, 2022",Indie,Multi-player,English,No,0,USD,4.99,mac
1873840,Survival Quiz CITY: The Legendary Soundtrack to Lammy's Adventures,music,Survival Quiz CITY のオリジナルサウンドトラック!!,BANDAI NAMCO Studios Inc.,Phoenixx Inc.,"4 Mar, 2022",Indie,Single-player,English,No,0,USD,14.99,mac
1873870,IDEA,game,"IDEA is a game about discovering and sharing. Explore gorgeous landscapes, roll down highways and stumble upon welcoming cottages and abandoned dumpsters. Help your ideas find their way – and share them with the world when they stop, before beginning your journey anew.",TLR Games,"TLR Games, Shinyuden, IndieArk","9 Mar, 2023",Casual,Local Multi-Player,English,No,0,USD,4.99,mac
1873860,Fayburrow,game,"In a world of fairies, a childhood friend suddenly calls Beatrice back to her old hometown. Yet when she arrives, her friend is mysteriously missing.",The Fayburrow Troupe,The Animation Workshop VIA,"3 Feb, 2022",Action,Multi-player,English,Si,0,,0.00,linux
1873910,Leaf Blower Revolution - Materials Pack,dlc,"Upgrade your leaf-blowing tools with the Materials Pack for Leaf Blower Revolution! Get 1000 of all materials, 50 of all essences, and 50 more Gems per daily reward. Instantly get 500 of all materials, 25 of all essences, and 400 gems.",Humble North,Humble North,"17 Feb, 2022",RPG,Co-op,English,No,0,USD,8.99,linux
1873880,Collect Objects,game,"Collect objects, how more you can? You need to solve puzzles to collect objects.",Danchikos,Danchikos,"25 Apr, 2022",Action,Co-op,English,No,0,USD,4.99,mac
1873920,Fracked,game,"Stranded in a remote mountain facility, you play as a reluctant hero forced to defend the planet in a final stand against a legion of interdimensional enemies. Take aim and run head-first into explosive action as you shoot, ski, and climb your way across an extreme adventure.",nDreams,nDreams,"5 May, 2022",Casual,Single-player,English,No,0,USD,19.99,mac
