AppID,Nombre,Tipo,Descripcion,Desarrollador,Editor,FechaSalida,Genero,Categoria,Lenguajes,Gratis,EdadRequerida,Moneda,PrecioInicial,Plataforma
1051710,CHUCK,game,"Chuck is a casual puppy game for kids. Use 6 different interactive buttons to play with Chuck. You can play fetch,catch and freeze tag.",ADALUTEGAMES,ADALUTEGAMES,"10 Apr, 2019",Indie,Local Multi-Player,English,No,0,USD,1.99,mac
1051690,Nightmare Reaper,game,Progress through the cursed depths of a nightmare while finding an arsenal of powerful weapons and improving your abilities along the way. This retro-inspired FPS with looter shooter and rogue-lite elements breaches the wall between classic and modern gameplay.,Blazing Bit Games,Blazing Bit Games,"28 Mar, 2022",Action,Online Multi-Player,English,No,0,USD,24.99,windows
1051750,Indie Pogo - Frogtaro Skin,dlc,Frogtaro skin as requested by our discord server! Get it now to jump like a frog and fight like a champ!,Lowe Bros. Studios LLC,,"7 May, 2019",Strategy,Multi-player,English,No,0,USD,2.99,mac
1051700,Don't Starve Together: Wortox Deluxe Chest,dlc,"This Deluxe Chest contains the Wortox character and his complete set of Minotaur, Survivor, and Uncorrupted skin items.",Klei Entertainment,Klei Entertainment,"28 Mar, 2019",Indie,Online Multi-Player,English,No,0,USD,9.99,linux
1051670,Sex & Gun VR,game,"&quot;Grab your weapon and experience a fast paced gun fight game with interactive sex, driven by a crazy story : &quot;The Rise of RoboCock&quot;.",VR-EXODUS,VR-EXODUS,"15 Apr, 2019",Indie,Co-op,English,No,0,USD,24.99,windows
1051680,Fantasy Grounds - Pathfinder RPG - Skull & Shackles AP 3: Tempest Rising (PFRPG),dlc,"Pathfinder RPG - Skull &amp; Shackles AP 3: Tempest RisingChapter 3: &quot;Tempest Rising&quot;by Matthew GoodallThe time has come for the heroes to take their places as true pirate lords. But doing so will require more than a ship, a scallywag crew, and a hold full of plunder--they'll need to win the esteem of the Hurricane King himself.","SmiteWorks USA, LLC",,"23 Apr, 2019",Indie,Multi-player,English,No,0,USD,24.99,windows
1051760,It's a Trap Demo,demo,"Can you survive the deadly traps in unexplored catacombs? Reclaim the legendary Crystal of Truth before the Nazis and you will see the world differently. Test your wisdom, courage and moves in a real challenge. Only in VR.",Renan Reis,Renan Reis,"22 Mar, 2019",Indie,Online Multi-Player,English,Si,0,,0.00,linux
1051781,Hyperdimension Neptunia Re;Birth2 Lily-ad Dungeon,dlc,The Lily-ad Dungeon DLC allow players to explore Lily Rank specific dungeons and raise their Lily Ranks at a faster rate!,"Idea Factory, Compile Heart, Felistella",Idea Factory International,"15 Apr, 2019",Casual,Co-op,English,No,0,USD,1.99,linux
1051780,Hyperdimension Neptunia Re;Birth2 Mini Island,dlc,"Mini Island DLC introduces an island dungeon filled with miniature monsters, but with more experience points to gain!","Idea Factory, Compile Heart, Felistella",Idea Factory International,"15 Apr, 2019",Indie,Online Multi-Player,English,No,0,USD,1.99,mac
1051771,Hyperdimension Neptunia Re;Birth1 Lily-ad Dungeon / リリィダンジョン / ＣＰ迷宮,dlc,The Lily-ad Dungeon DLC allow players to explore Lily Rank specific dungeons and raise their Lily Ranks at a faster rate!,"IDEA FACTORY Co., Ltd., COMPILE HEART Co., Ltd., FELISTELLA Co., Ltd.",Idea Factory International,"15 Apr, 2019",Casual,Multi-player,English,No,0,USD,1.99,windows
1051770,Hyperdimension Neptunia Re;Birth1 Mini Island,dlc,"Mini Island DLC introduces an island dungeon filled with miniature monsters, but with more experience points to gain!","IDEA FACTORY Co., Ltd., COMPILE HEART Co., Ltd., FELISTELLA Co., Ltd.",Idea Factory International,"15 Apr, 2019",Adventure,Multi-player,English,No,0,USD,1.99,windows
1051830,House of Evil 2,game,"House of Evil 2 - Survival horror survival with a first-person view, in which you can test your nerves for strength. Events take place in the mansion, which exists in reality.",indie_games_studio,indie_games_studio,"2 Apr, 2019",Strategy,Local Multi-Player,English,No,0,USD,6.99,windows
1051840,Paradox Vector,game,"Explore impossible mazes while battling the Ancient Ones and their bio-mechanical servitors in this retro first-person, Lovecraft inspired shooter. Paradox Vector's graphics are inspired by the old-school vector graphics games of the early 1980's.",Schmidt Workshops,Schmidt Workshops,"15 Oct, 2020",Action,Co-op,English,No,0,USD,9.99,windows
1051850,Free Company VR,game,"Build, lead, and manage your mercenary army though large scale physics-based battles.",Pomshine Games,Pomshine Games,"8 Jan, 2020",Casual,Online Multi-Player,English,No,0,USD,19.99,linux
1051790,Hyperdimension Neptunia Re;Birth3 Mini Island,dlc,"Mini Island DLC introduces an island dungeon filled with miniature monsters, but with more experience points to gain!","Idea Factory, Compile Heart, Felistella",Idea Factory International,"15 Apr, 2019",RPG,Online Multi-Player,English,No,0,USD,1.99,mac
1051791,Hyperdimension Neptunia Re;Birth3 Lily-ad Dungeon,dlc,The Lily-ad Dungeon DLC allow players to explore Lily Rank specific dungeons and raise their Lily Ranks at a faster rate!,"Idea Factory, Compile Heart, Felistella",Idea Factory International,"15 Apr, 2019",Strategy,Local Multi-Player,English,No,0,USD,1.99,windows
1051920,CD-RUN,game,"Run, jump, block and trap your friends in this local multiplayer platformer royale! The objective is easy: stay on the screen longer than your seven opponents to win!",Quack Quack Games,Quack Quack Games,"24 Oct, 2019",Action,Multi-player,English,No,0,USD,9.99,linux
1051940,The Artifacts,game,"The Artifacts is an interactive storybook. Take a Journey with Asaf, as he explores his world and you might just find he's not so different from yourself. While it is aimed at middle grade, parents should also get lots of enjoyment from the story and interactivity.",Slap Happy Larry,Slap Happy Larry,"1 May, 2019",Strategy,Co-op,English,No,0,USD,2.99,linux
1051180,Vasilis Demo,demo,"Vasilis demo in which you will visit the city and join riot events. Demo contains first chapter of Vasilis in which you will be searching Vasilis's husband - Peter. He took a part in Chern organization, that started revolution events.",Marginal act,Marginal act,"20 Mar, 2019",Adventure,Single-player,English,Si,0,,0.00,mac
1051900,Exit Limbo: Opening,game,"Exit Limbo : Opening is the first chapter of a neo-retro side-scrolling beat ’em up with adventure elements, elaborated fighting mechanics, memorable enemies and a truly unique setting and visual art style",Virtual Craft Studio,IndieGala,"5 Nov, 2020",RPG,Local Multi-Player,English,No,0,USD,9.99,mac
1051960,Fly Punch Boom!,game,"The WILDEST ANIME FIGHT. Fly super fast, smash your friends through skyscrapers and break the planet with one punch! Up to 4 players local &amp; 2 online. Now with workshop for INFINITE CHARACTERS!",Jollypunch Games,Jollypunch Games,"28 May, 2020",Casual,Single-player,English,No,0,USD,14.99,mac
1051990,TARS,game,TARS's only aim is to pass the level without getting caught by their enemies. Help him in this adventure. Don't forget to get the Golds and Keys in the section.,Anc Game Studios,Anc Game Entertainment,"5 Aug, 2020",Action,Multi-player,English,No,0,USD,0.99,linux
1051190,Reel Fishing: Road Trip Adventure,game,"Grab your rod, reel, and adventurous spirit as you join three friends on a summer road trip to remember! Visit a variety of fishing spots, from deep-sea fishing to freshwater stream fishing as you and the gang track down and try to catch the elusive Legendary Fish.","Tachyon Inc., Natsume Inc.",Natsume Inc.,"17 Sep, 2019",Casual,Multi-player,English,No,0,USD,29.99,mac
1051210,Sageball,game,Sage Ball is a local multiplayer sports game where players choose from one of several magical users to compete in scoring points by getting the ball in the other player's goal.,"Lost Our Box, Game Devs Anonymous",Lost Our Box,"18 Oct, 2019",Indie,Local Multi-Player,English,No,0,USD,9.99,mac
1051200,Trover Saves the Universe,game,From Squanch Games comes Trover Saves the Universe. Your pups are missing. The cosmos is at stake. Only you and Trover can save everything in this bizarre comedy adventure!,"Squanch Games, Inc.","Squanch Games, Inc.","4 Jun, 2019",Adventure,Single-player,English,No,16,USD,29.99,mac
1051220,busy spider,game,"&quot;BUSY SPIDER&quot; is a 3D shooting strategy action game launched by Yousoi Co.,Ltd. It is specially developed for game consoles and mainframes. It adopts full-view mode. Players are in constant and intense battles, using wisdom to defeat enemies. To accomplish this, you must rely on yourself alone.",yousoi,yousoi,"31 May, 2019",RPG,Local Multi-Player,English,No,0,USD,3.99,linux
1051250,Try To Survive,game,Today is a special day. The government decided to make an extraordinary and unpredictable experiment. Its objective is to learn how people are going to behave and what they will do if given full freedom and thus allowed to do just whatever they want for a period of 24 hours.,Kiddy,Kiddy,"3 Apr, 2019",Casual,Local Multi-Player,English,No,0,USD,0.99,mac
1051300,Parking 3D,game,Parking 3D is an amazing car parking simulator where you have to park different cars with highest precision!,IO Games,IO Games,"25 Jun, 2019",Action,Single-player,English,No,0,USD,2.99,mac
1051290,ZIC – Zombies in City,game,"Control a team of 4 characters, switching between them to use their unique abilities. ZIC: Zombies In City is a first person zombie survival shooter.",Megame LLC,Megame LLC,"23 May, 2019",RPG,Online Multi-Player,English,No,0,USD,4.99,mac
1051270,Logistic Expert,game,Logistics Expert is a modern tycoon simulator for managing a logistics company and heavy equipment with realistic physics!,IO Games,IO Games,"3 Jul, 2019",RPG,Local Multi-Player,English,No,0,USD,2.99,mac
1051310,Paper Dolls: Original / 纸人,game,"Paper Dolls Original is a first-person horror adventure game steeped in Eastern culture. You act a man who is separated from his daughter after a car accident. When he awakes, he finds himself in a deserted Asian mansion. Find your daughter and unveil a terrifying story buried for a hundred years","Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd., Gamera Game","19 Apr, 2019",Strategy,Single-player,English,No,0,USD,16.99,windows
1051330,Crossroads Extreme,game,Crossroads Extreme is a cute arcade simulator where you should manage driving traffic in the most accurate way to avoid a car crash and carmageddon!,IO Games,IO Games,"8 Jun, 2019",Indie,Local Multi-Player,English,No,0,USD,2.99,linux
1051260,Forklift: Simulator,game,Forklift: Simulator is a realistic forklift simulator where you have to carefully transport fragile cargo from one place to another!,IO Games,IO Games,"25 Jun, 2019",Strategy,Single-player,English,No,0,USD,2.99,mac
1051320,Mahjong: Magic Chips,game,Mahjong: Magic Chips is a sweet board game where you have to destroy all the same tiles as soon as possible!,IO Games,IO Games,"25 Jun, 2019",Strategy,Single-player,English,No,0,USD,2.99,windows
1051350,Dead Forest,game,"Laki is an outcast: many beastmen have disappeared because of him. To break this curse, Laki travels to the Dead Forest, a place from which almost no one has ever returned. But what will be the key to the secrets of his fate and the mysteries of the forest?",Manul Games,Manul Games,"26 Jul, 2022",Adventure,Co-op,English,No,0,USD,11.99,mac
1051280,Ballista Legend,game,Ballista Legend is a funny action-puzzler with the ballista in beautiful worlds. 100 spectacular levels are wating for you!,IO Games,IO Games,"18 Apr, 2019",Strategy,Co-op,English,No,0,USD,2.99,windows
1051380,Farm Together - Oxygen Pack,dlc,"Plenty of Space themed content for Farm Together, such as new outfits, decorations and farm items to plant and harvest!",Milkstone Studios,,"30 May, 2019",Action,Local Multi-Player,English,No,0,USD,3.99,windows
1051390,RPG Maker VX Ace - Future Fantasy,dlc,"FUTURE FANTASY is the latest expansion to the Time Fantasy graphics series -- take your game into the next era! This pack features assets for Modern Day and Sci Fi themes: tilesets for cities, towns, space stations, and science labs. New characters, from modern police and workers to futuristic soldiers and cyborgs.",finalbossblues,KOMODO,"18 Apr, 2019",RPG,Single-player,English,No,0,USD,16.99,windows
1051392,RPG Maker VX Ace - Retro Fantasy Music Pack Vol 3,dlc,Twenty new tracks of classic JRPG-style fantasy music from composer Joel Steudler! Melodic mayhem for high adventure! Also includes 20 Music Events.,Joel Steudler,KOMODO,"28 Mar, 2019",Casual,Multi-player,English,No,0,USD,14.99,windows
1051391,RPG Maker VX Ace - Fairy Tales,dlc,"Enchanting, mysterious, sprightly and fun, enter the magical, musical world of Fairies with this alluring new pack from ayatosoundcreate.",ayato sound create,KOMODO,"4 Apr, 2019",Action,Multi-player,English,No,0,USD,24.99,windows
1051410,Wanderlust: Travel Stories,game,"Wanderlust: Travel Stories is a bridge between literature and gaming. Step into the shoes of modern travelers—explore their desires, hopes and fears, and shape how their stories unfold. Make this journey your own.",Different Tales,"Different Tales, Pretty Soon","26 Sep, 2019",RPG,Single-player,English,No,0,USD,14.99,mac
1051430,RPG Maker MV - Fantasy Heroine Character Pack 5,dlc,"From a cute demon samurai and Ninja to fearless Shinsengumi-fighter and a worrior girl, we've got your leading lady's needs covered! Whether you're looking to switch up your party dynamic or simply wish for more variety, you can't go wrong with any of the 8 characters featured in this collection!",Gee-kun-soft,KOMODO,"11 Apr, 2019",Indie,Local Multi-Player,English,No,0,USD,14.99,linux
1051431,RPG Maker MV - Future Fantasy,dlc,"FUTURE FANTASY is the latest expansion to the Time Fantasy graphics series -- take your game into the next era! This pack features assets for Modern Day and Sci Fi themes: tilesets for cities, towns, space stations, and science labs. New characters, from modern police and workers to futuristic soldiers and cyborgs.",finalbossblues,KOMODO,"18 Apr, 2019",Casual,Single-player,English,No,0,USD,16.99,windows
1051432,RPG Maker MV - Fairy Tales,dlc,"Enchanting, mysterious, sprightly and fun, enter the magical, musical world of Fairies with this alluring new pack from ayatosoundcreate.",ayato sound create,KOMODO,"4 Apr, 2019",Casual,Local Multi-Player,English,No,0,USD,24.99,mac
1051433,RPG Maker MV - Magnificent Quest Music Pack,dlc,"Star a Magnificent Quest with these 40 tracks inspired by classic JRPGs and anime! Rocking battle tracks, mysterious dungeon tunes, epic themes and lively town music will charge up the emotions in your game!",Joel Steudler,KOMODO,"4 Apr, 2019",RPG,Single-player,English,No,0,USD,19.99,windows
1051434,RPG Maker MV - Retro Fantasy Music Pack Vol 3,dlc,Twenty new tracks of classic JRPG-style fantasy music from composer Joel Steudler! Melodic mayhem for high adventure! Also includes 20 Music Events.,Joel Steudler,KOMODO,"28 Mar, 2019",Indie,Local Multi-Player,English,No,0,USD,14.99,linux
1051440,Ship Builder,game,Play with up to three companions and become the best shipwrights on this side of the globe! Explore and gather materials needed to build legendary ships! Soon they will call you a legend as well.,President Studio,"President Studio, PlayWay S.A.",To be announced,Indie,Online Multi-Player,English,No,0,To be announced,To be announced,linux
1051450,Visual Novel Maker - Fairy Tales,dlc,"Enchanting, mysterious, sprightly and fun, enter the magical, musical world of Fairies with this alluring new pack from ayatosoundcreate.",ayato sound create,KOMODO,"4 Apr, 2019",RPG,Single-player,English,No,0,USD,24.99,windows
1051470,Animal Friends Adventure,game,"Having saved his home from a rotting plague, Super Panda embarks on an all new mission to save his beloved forest once more. He must venture through forest, ancient ruins, terrifying forests and more to face off with his ancient nemesis. A game that is perfect for players of all ages.","Folkvang Studios, Inc",Folkvang Studios,"2 May, 2019",Adventure,Local Multi-Player,English,No,0,USD,4.99,linux
1051480,RUTM 2017 - Season 2018/19 Update,dlc,"Season Update for 2018/2019This DLC features a full season 2018/2019 upgrade for Rugby Union Team Manager 2017. This update includes the new updated competition structure and fixtures.Updated English Premiership teams, Fixtures, Squad lists + Stats and kits.Updated Pro 14 teams, Fixtures, Squad lists + Stats and kits.",Alternative Software Ltd,Alternative Software Ltd,"27 Mar, 2019",Action,Multi-player,English,No,0,USD,8.99,mac
1051460,Adventure in Kana Village_DLC_ Beautiful Words,dlc,"This FREE DLC includes some excellent Japanese poetry, article",CoughCat,CoughCat,"28 Mar, 2019",Strategy,Co-op,English,Si,0,,0.00,linux
1051500,Digital Diamond Baseball V8,game,"Digital Diamond Baseball is a computerized baseball simulator that allows gamers to play individual games, series, or entire seasons, using players from any baseball season in history. Never pay for a new season again!",Curiosity Computing,Cass Consulting Inc,"15 Apr, 2019",Adventure,Single-player,English,No,0,USD,4.99,mac
1051520,Super Jigsaw Puzzle: Generations - Original SJP,dlc,All puzzles of the first Super Jigsaw Puzzle Game!,Flat Cat Games,Flat Cat Games,"4 Apr, 2019",Casual,Local Multi-Player,English,No,0,USD,4.99,windows
1051570,Hockey Player VR,game,"Play hockey in first person view and develop your own tactics and tricks. Finally, a hockey game where you have 100% control. Test out your puck skills in online multiplayer mode.",Brosvision s.r.o.,Brosvision s.r.o.,"8 May, 2019",Casual,Online Multi-Player,English,No,0,USD,4.99,windows
1051550,Knights of Tartarus Soundtrack,dlc,"Knight of Tartarus Soundtrack, 'nuff said.",StelloHexis,,"19 Mar, 2019",RPG,Single-player,English,No,0,USD,9.99,linux
1051560,Monica's Paradox,game,"Monica's Paradox is a narrative driven puzzle platformer. Play as Monica, a downtrodden QA tester who gets sucked into her company's big new release, navigating bugs with the aid of your sometimes helpful, often hostile workmates, all the while coping with office gossip and romance.",Misfit Frogs,Misfit Frogs,To be announced,Adventure,Online Multi-Player,English,No,0,To be announced,To be announced,windows
1051580,Skjoldur Story,game,"In this lighthearted pastoral adventure, explore a vast and whimsical world, confronting dangers in whichever order you choose using nothing but a magical shield.",Snoozing Pixel LLC,Snoozing Pixel LLC,"30 Apr, 2021",Adventure,Single-player,English,No,0,USD,14.99,linux
1051590,Lulu & Ennoi - Sacred Suit Girls,game,"After a fated encounter with two girls, the newly chosen hero embarks on an adventure. Faced with the succubus race's imminent destruction, will he stand by his chivalrous path of a hero or pave way for an uncertain peace between the races?",SmallSqurriel,Mango Party,"18 Dec, 2019",Casual,Co-op,English,No,18,USD,7.99,mac
1051600,Surface: The Soaring City Collector's Edition,game,Your brother is kidnapped during an air show. Search for him in a beautiful world where the sky is as wide as your imagination.,Elephant Games,Big Fish Games,"29 Mar, 2019",RPG,Co-op,English,No,0,USD,9.99,linux
1050716,Tom Clancy's Rainbow Six® Siege - Pro League Kaid Set,dlc,"Celebrate the Rainbow Six Siege Pro League with Kaid's Gold Chibi charm, Celestial Glory uniform, Monarch headgear and Halcyon Flux weapon skin for the AUG A3.",Ubisoft Montreal,,"26 Mar, 2019",Indie,Co-op,English,No,0,,,windows
1050720,S.C.A.R,game,"Created by Savage Studios, S.C.A.R is a retro-like monster killing game, where the enemies have one goal, to see your demise. Difficulty is not forgiving, your survival is almost impossible...",Savage Studios,Audio Visual Enterprises S.A. ,"15 Jul, 2020",Strategy,Single-player,English,No,0,USD,4.99,windows
1050730,Uriel’s Chasm 3: Gelshock,game,"Fear is eternal. You wake up, the gelatinous, adrenochrome saturated subject of an ancient prophecy, formulated by a brotherhood of abandoned sentient machines; stuck on the cusp of an evolutionary leap.",Rail Slave Games,KPL,"29 Mar, 2019",Indie,Local Multi-Player,English,No,0,USD,4.99,linux
1050780,Skyforge - New Horizons Collector's Edition,dlc,"Get yourself ready to face off against the Draconids on an uncharted planet! This pack takes you to the New Horizons in style, with a unique new Draconid costume, a matching halo and much, much more!",Allods Team,MY.GAMES,"9 Apr, 2019",Action,Online Multi-Player,English,No,0,USD,24.99,linux
1050790,HORGIHUGH (ホーギーヒュー) Original Soundtrack,dlc,The official soundtrack of the horizontal side-scrolling shoot 'em up HORGIHUGH. Composed by renown Konami composer Motoaki Furukawa.,PiXEL,LionWing Publishing,"11 Jun, 2019",RPG,Co-op,English,No,0,USD,7.99,linux
1050810,The Hunt in the Forest,game,"Develop a steady hand, line up your sights, and master the skills to take the perfect shot.",A Nostru,My Way Games,"7 Apr, 2019",Casual,Local Multi-Player,English,No,0,USD,0.99,linux
1050850,Automaton Arena,game,Cute Bots That Probably Shouldn't Be Fighting!,Cicada Works Software,Cicada Works Software,"4 Apr, 2019",Strategy,Single-player,English,No,0,USD,0.99,windows
1050900,Die Bloody Nazi Die!,game,"Die Bloody Nazi Die! is 2D CASUAL twin stick shooter randomly generated dungeon crawler with rougue-lite elements. Follow the alien named Kin in his fight to free Sirel, his love, and defeat the regime!",Decimo Studio,Mean Team Studio,"26 Sep, 2019",Adventure,Local Multi-Player,English,No,0,USD,4.99,mac
1050880,Wavey The Rocket,game,"🚀 Play as Wavey the Rocket as he tries to stop the moon from being destroyed by an evil corporation that removes fizz from soda! A precision side scroller like no other, it's hand-crafted and set to some seriously funky hip hop.",UpperRoom Games Ltd,UpperRoom Games Ltd,"7 May, 2020",Strategy,Co-op,English,No,0,USD,10.99,mac
1051060,Cookie Invaders,game,Cookie Invaders is a roguelite shoot 'em up where you utilise a massive skill tree to evolve your ship to defend the earth from legions of invading cookies.,Igniting Spark Games,Igniting Spark Games,"1 Dec, 2020",Adventure,Local Multi-Player,English,No,0,USD,14.99,mac
1051070,Oni Hunters,game,"Journey through Gironia's lands, where monsters roam and secrets await. Battle, fuse creatures, and decide your fate in the grand Monster Jubilee. Ready for the adventure?",Lunar Labs,Lunar Labs,April 2025,Casual,Online Multi-Player,English,No,0,,,linux
1050910,GALAXY MONSTER,game,"The action takes place in the alternative reality. Among far stars, heroes fight monsters on arenas. This fight is eternal.",Small Games,GLD Games,"5 Apr, 2019",Action,Co-op,English,No,0,USD,7.99,windows
1051140,AUSSIE BATTLER TANKS Demo,demo,"AUSSIE BATTLER TANKS ENGLISH SPEAKING ONLY. 8 WW2 TANKS, 2 TO 12 PLAYERS WITH HASSLE FREE MULTIPLAYER HOSTING ON CLOUD NETWORK , 3 GAME MODES TDM CTF CP AND 5 MAPS. HIT POINTS DAMAGE SYSTEM WITH AP AND HE SHELLS, AND EACH TANK HAS ITS INDERVIUAL ADVANTAGES, LIKE DRIVE SPEED- TURRET TURN SPEED- RELOAD TIME- FIRE POWER- DAMAGE POINTS FILE...","Scotia3d, Lovatto studio, Chobi glass",Aussie Battler Games,"30 Apr, 2019",RPG,Co-op,English,Si,0,,0.00,windows
1051130,Trial of the Towers,game,"Confront the Trial of the Towers in this short-and-sweet retro-3D boss rush, inspired by action RPGs and classic games from the '90s. Defeat the bosses and overcome the Trial, no matter how many tries it takes.",William Wofford,William Wofford,"5 Apr, 2019",RPG,Online Multi-Player,English,Si,0,,0.00,windows
1051150,Hentai Mosaique Vip Room 18+ Expansion,dlc,Girls gone nude! DLC offers 6 new nude puzzles. One for each girl in the game,Lil Hentai Games,,"10 Apr, 2019",Adventure,Single-player,English,Si,0,,0.00,windows
1051160,Snowball Rush,game,Snowball Rush is a Runner-Timekiller game about a funny snowball and many obstacles on the way to the foot of the mountain.,Unstoppable Pug Studio,Unstoppable Pug Studio,"5 Apr, 2019",Casual,Local Multi-Player,English,No,0,USD,0.99,linux
1050290,Blob.io,game,The Most EPIC Blobs vs Blobs Online Action battles out here!,Zakhariev Anton,Blob.io,Coming soon,Indie,Co-op,English,Si,0,Coming soon,0.00,mac
