AppID,Nombre,Tipo,Descripcion,Desarrollador,Editor,FechaSalida,Genero,Categoria,Lenguajes,Gratis,EdadRequerida,Moneda,PrecioInicial,Plataforma
1472846,Neptunia Virtual Stars - Swimsuit Outfit: V-Idol Set,dlc,To be a star requires confidence! Show it off with the Swimsuit Outfit: V-Idol Set! Includes splash-worthy bikinis for the following characters: • Me • You • Vice • Licht *Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.,"Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",Strategy,Multi-player,English,No,0,USD,2.99,mac
1472847,Neptunia Virtual Stars - Bunny Outfit: V-Idol Set,dlc,"Hippity-hoppity, get ready to rockety with the Bunny Outfit: V-Idol Set! Includes high-end bunnywear for the following characters: • Me • You • Vice • Licht *Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.","Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",Strategy,Local Multi-Player,English,No,0,USD,2.99,mac
1472848,Neptunia Virtual Stars - Deluxe Item Pack,dlc,"Sure, you're good, but are you a STAR? Reach the stratosphere with the Deluxe Item Pack. *Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.","Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",Strategy,Co-op,English,No,0,USD,2.99,linux
1472850,"Neptunia Virtual Stars - In-game BGM: Ileheart - ""I Love You""",dlc,Get the in-game BGM: Ileheart - &quot;I Love You&quot;. *Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.,"Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",Indie,Single-player,English,No,0,USD,0.99,mac
1472852,"Neptunia Virtual Stars - In-game BGM: Ileheart - ""Vanilla Weather""",dlc,Get the in-game BGM: Ileheart - &quot;Vanilla Weather&quot;. *Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.,"Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",Indie,Single-player,English,No,0,USD,0.99,mac
1472849,Neptunia Virtual Stars - Item Booster Pack,dlc,Let your fun flag fly! Increase your EXP and Fans with the following accessories: Effort and Guts Flag x 3 Fan Recruitment Flag x 3 *Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.,"Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",RPG,Multi-player,English,No,0,USD,2.99,windows
1472854,Neptunia Virtual Stars - Unlock All BeatTik Dances,dlc,Who needs dance practice when you can get a direct line to the spirit of all dance? Unlocks every in-game dance move for BeatTik. *Unlocks automatically upon activation.,"Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",Action,Local Multi-Player,English,No,0,USD,1.99,mac
1472853,Neptunia Virtual Stars - Unlock All BeatTik Songs,dlc,"What's the setlist? Oh, every song ever? Unlocks all songs for BeatTik. *Unlocks automatically upon activation.","Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",Casual,Local Multi-Player,English,No,0,USD,1.99,mac
1472851,"Neptunia Virtual Stars - In-game BGM Ileheart - ""Twilight Heart""",dlc,Get the in-game BGM: Ileheart - &quot;Twilight Heart&quot;. *Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.,"Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",Casual,Multi-player,English,No,0,USD,0.99,windows
1472856,Neptunia Virtual Stars - Towa Kiseki (Character & Story),dlc,"Unlock renowned Vtuber Towa Kiseki as a playable character with additional story! Her additional story can be accessed in the Title Screen &gt; &quot;ANOTHER EPISODE&quot;. *Advance the story to Chapter 3, then head to the Cloud to use her character in the main scenario. *Not usable in BeatTik mode.","Idea Factory, Compile Heart",Idea Factory International,"23 Aug, 2021",Indie,Co-op,English,No,0,USD,5.99,mac
1472855,Neptunia Virtual Stars - Extended BeatTik Dance Pack,dlc,"Bring the kawaii, bring the funk. Unlocks even more BeatTik dance moves! Includes the following: Cute dance moves x 10 Strange dance moves x 10 *Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.","Idea Factory, Compile Heart",Idea Factory International,"29 Mar, 2021",RPG,Multi-player,English,No,0,USD,3.99,windows
1472857,Neptunia Virtual Stars - Towa Kiseki: Swimsuit Outfit,dlc,Unlock a beach-ready outfit for Towa Kiseki with Towa Kiseki: Swimsuit Outfit! *Only usable with the Towa Kiseki character DLC. Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.,"Idea Factory, Compile Heart",Idea Factory International,"23 Aug, 2021",Action,Co-op,English,No,0,USD,1.99,linux
1472858,Neptunia Virtual Stars - Towa Kiseki: Bunny Outfit,dlc,Unlock a jumpin' new outfit for Towa Kiseki with Towa Kiseki: Bunny Outfit! *Only usable with the Towa Kiseki character DLC. Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.,"Idea Factory, Compile Heart",Idea Factory International,"23 Aug, 2021",Action,Multi-player,English,No,0,USD,1.99,linux
1472859,Neptunia Virtual Stars - Towa Kiseki - Vtuber Accessories,dlc,Gain items and accessories inspired by Vtuber Towa Kiseki.,"Idea Factory, Compile Heart",Idea Factory International,"23 Aug, 2021",Casual,Online Multi-Player,English,No,0,USD,1.99,linux
1472861,Neptunia Virtual Stars - Kizuna AI: Summer Style Outfit,dlc,Turn up the heat for Kizuna Ai with Kizuna Ai: Summer Style Outfit! *Accessed by using &quot;Get Extra Items&quot; in the &quot;Information&quot; facility.,"Idea Factory, Compile Heart",Idea Factory International,"23 Aug, 2021",Indie,Co-op,English,No,0,USD,1.99,mac
1472860,Neptunia Virtual Stars - Kizuna AI (Character & Story),dlc,Unlock renowned Vtuber Kizuna Ai as a playable character with additional story! Her additional story can be accessed in the Title Screen &gt; &quot;ANOTHER EPISODE&quot;.,"Idea Factory, Compile Heart",Idea Factory International,"23 Aug, 2021",Strategy,Local Multi-Player,English,No,0,USD,5.99,mac
1472862,Neptunia Virtual Stars - Kizuna AI - Vtuber Accessories,dlc,Gain items and accessories inspired by Vtuber Kizuna AI.,"Idea Factory, Compile Heart",Idea Factory International,"23 Aug, 2021",Strategy,Single-player,English,No,0,USD,1.99,linux
1472865,Neptunia Virtual Stars - Sifir Esirer Pack,dlc,"Gain items and accessories inspired by Vtuber Sifir Esirer. ・Sifir Esirer-themed recovery items x 50 ・Sifir Esirer Mask x 3 ・Sifir Esirir-themed accessories x 3 ・Special Cube &quot;Sifir Esirir X&quot; x 1 *In order to receive &quot;Sifir Esirir X&quot;, you need to have rescued the respective Vtuber first.","Idea Factory, Compile Heart",,"29 Apr, 2021",Strategy,Online Multi-Player,English,No,0,USD,3.99,linux
1472863,Neptunia Virtual Stars - Ileheart Pack,dlc,"Gain items and accessories inspired by Vtuber Ileheart. ・Ileheart-themed recovery items x 50 ・Ileheart Mask x 3 ・Ileheart-themed accessories x 3 ・Special Cube &quot;Ileheart X&quot; x 1 *In order to receive &quot;Ileheart X&quot;, you need to have rescued the respective Vtuber first.","Idea Factory, Compile Heart",,"29 Apr, 2021",Indie,Local Multi-Player,English,No,0,USD,3.99,linux
1472864,Neptunia Virtual Stars - Asano Sisters Project Pack,dlc,Gain items and accessories inspired by Vtuber group &quot;Asano Sisters Project&quot;. ・Themed recovery items x 50 (per Vtuber) ・Themed masks x 3 (per Vtuber) ・Themed accessories x 3 (per Vtuber) ・Special &quot;X&quot; Cube for each member of &quot;Asano Sisters Project&quot;,"Idea Factory, Compile Heart",,"29 Apr, 2021",Adventure,Single-player,English,No,0,USD,3.99,linux
1472867,Neptunia Virtual Stars - Asacre Peace Pack,dlc,"Gain items and accessories inspired by Vtuber Asacre Peace. ・Asacre Peace-themed recovery items x 50 ・Asacre Peace Mask x 3 ・Asacre Peace-themed accessories x 3 ・Special Cube &quot;Asacre Peace X&quot; x 1 *In order to receive &quot;Asacre Peace X&quot;, you need to have rescued the respective Vtuber first.","Idea Factory, Compile Heart",,"29 Apr, 2021",Casual,Local Multi-Player,English,No,0,USD,3.99,windows
1472868,Neptunia Virtual Stars - Iwasimiz Kotoko Pack,dlc,Gain items and accessories inspired by Vtuber Iwasimiz Kotoko. ・Iwasimiz Kotoko-themed recovery items x 50 ・Iwasimiz Kotoko Mask x 3 ・Iwasimiz Kotoko-themed accessories x 3 ・Special Cube &quot;Iwasimiz Kotoko X&quot; x 1,"Idea Factory, Compile Heart",,"29 Apr, 2021",Casual,Online Multi-Player,English,No,0,USD,3.99,windows
1472866,Neptunia Virtual Stars - Medwin Toris Pack,dlc,"Gain items and accessories inspired by Vtuber Medwin Toris. ・Medwin Toris-themed recovery items x 50 ・Medwin Toris Mask x 3 ・Medwin Toris-themed accessories x 3 ・Special Cube &quot;Medwin Toris X&quot; x 1 *In order to receive &quot;Medwin Toris X&quot;, you need to have rescued the respective Vtuber first.","Idea Factory, Compile Heart",,"29 Apr, 2021",Casual,Co-op,English,No,0,USD,3.99,mac
1472871,Neptunia Virtual Stars - Akatsuki UNI Pack,dlc,"Gain items and accessories inspired by Vtuber Akatsuki UNI. ・Akatsuki UNI-themed recovery items x 50 ・Akatsuki UNI Mask x 3 ・Akatsuki UNI-themed accessories x 3 ・Special Cube &quot;Akatsuki UNI X&quot; x 1 *In order to receive &quot;Akatsuki UNI X&quot;, you need to have rescued the respective Vtuber first.","Idea Factory, Compile Heart",,"29 Apr, 2021",Action,Local Multi-Player,English,No,0,USD,3.99,linux
1472870,Neptunia Virtual Stars - Pinky Pop Hepburn Pack,dlc,Gain items and accessories inspired by Vtuber Pinky Pop Hepburn. ・Pinky Pop Hepburn-themed recovery items x 50 ・Pinky Pop Hepburn-themed accessories x 6 ・Special Cube &quot;Pinky Pop Hepburn X&quot; x 1,"Idea Factory, Compile Heart",,"29 Apr, 2021",RPG,Online Multi-Player,English,No,0,USD,3.99,linux
1472872,Neptunia Virtual Stars - Todoki Uka Pack,dlc,Gain items and accessories inspired by Vtuber Todoki Uka. ・Todoki Uka-themed recovery items x 50 ・Todoki Uka Mask x 3 ・Todoki Uka-themed accessories x 3 ・Special Cube &quot;Todoki Uka X&quot; x 1,"Idea Factory, Compile Heart",,"29 Apr, 2021",RPG,Co-op,English,No,0,USD,3.99,linux
1472869,Neptunia Virtual Stars - Inuyama Tamaki Pack,dlc,Gain items and accessories inspired by Vtuber Inuyama Tamaki. ・Inuyama Tamaki-themed recovery items x 50 ・Inuyama Tamaki Mask x 3 ・Inuyama Tamaki-themed accessories x 3 ・Special Cube &quot;Inuyama Tamaki X&quot; x 1,"Idea Factory, Compile Heart",,"29 Apr, 2021",Action,Local Multi-Player,English,No,0,USD,3.99,windows
1472191,DJMAX RESPECT V - GIRLS' FRONTLINE PACK,dlc,DJMAX RESPECT V - GIRLS' FRONTLINE PACK! Now enjoy the songs of GIRLS' FRONTLINE in DJMAX RESPECT V.,NEOWIZ,NEOWIZ,"9 Dec, 2020",Adventure,Co-op,English,No,0,USD,4.99,linux
1472200,The Tower Of TigerQiuQiu Battleship Defense,dlc,AboutYour warship was hit by an air strike! Act immediately to repel waves of enemy aircraft. Speed! Because your warship will be sunk.FeatureThe DLC include full 10 missions,TigerQiuQiu,TigerQiuQiu,"12 Nov, 2020",Indie,Online Multi-Player,English,No,0,USD,2.99,windows
1472210,Choice of Life: Middle Ages - Soundtrack,music,The official soundtrack for game 'Choice of Life: Middle Ages' with music by 'Enthuse music',Blazing Planet Studio,Blazing Planet Studio,"17 Nov, 2020",Adventure,Multi-player,English,No,0,USD,0.99,mac
1472220,Tree of Life 2 Playtest,game,,,,"21 Jan, 2022",Action,Co-op,English,No,0,,,windows
1472192,DJMAX RESPECT V - Tok! Tok! Tok! Gear Pack,dlc,"If you purchase this product, you can play game with new note and gear. Please check following contents.",NEOWIZ,NEOWIZ,"9 Dec, 2020",Adventure,Online Multi-Player,English,No,0,USD,9.99,mac
1472873,Neptunia Virtual Stars - WACTOR Pack,dlc,Gain items and accessories inspired by Vtuber group &quot;WACTOR&quot;. ・Themed recovery items x 50 (per Vtuber) ・Themed masks x 3 (per Vtuber) ・Themed accessories x 3 (per Vtuber) ・Special &quot;X&quot; Cube for each member of &quot;WACTOR&quot;,"Idea Factory, Compile Heart",,"29 Apr, 2021",Strategy,Co-op,English,No,0,USD,3.99,windows
1472290,The Caretaker Playtest,game,,,,"13 Nov, 2020",Action,Multi-player,English,No,0,,,linux
1472240,King's Mount,dlc,Can be obtained in the game after purchase: Christmas Mount Chest *55,YC Games,YC Games,"20 Dec, 2020",RPG,Single-player,English,No,0,USD,49.99,windows
1472250,ROG CITADEL XV,game,"ROG Citadel XV is a single-player, free to play FPS, combined with cutting-edge ROG product display. Dive into the new chapter to experience the story and challenges in this flying fortress.","ASUS GLOBAL PTE. LTD, Moonshine Creation CO., LTD.",ASUS GLOBAL PTE. LTD,"12 Jan, 2021",Adventure,Co-op,English,Si,0,,0.00,linux
1472300,Blood of Steel:Beginning Pack,dlc,"Purchase to obtain: Silver*98000, Hero Shard*70",YC Games,YC Games,"20 Dec, 2020",Casual,Local Multi-Player,English,No,0,USD,19.99,mac
1472260,Macro golf,game,"Macro golf is a game consisting of courses which each have 8 holes. With each hole, you need to hit the ball through it so that it sinks in the hole. You need to navigate the ball around the course, to sink it in the hole to move onto the next one. This game also includes local multiplayer.",Vitok,Vitok,"14 Dec, 2020",Action,Co-op,English,No,0,USD,4.99,windows
1472340,Into the Pyramid Playtest,game,,,,"27 Nov, 2020",Action,Multi-player,English,No,0,,,mac
1472330,NOMAD Revisited,game,"In 1985 N.O.M.A.D. pushed the boundaries of what the 8-bit computers of the day could achieve with both their graphics and their gameplay. A fast-paced, all-out action shoot ’em up, this retro classic still retains a fan base to this day.",Pixel Games UK,Pixel Games UK,"10 Dec, 2020",Strategy,Online Multi-Player,English,No,0,USD,1.99,windows
1472310,Ladies on the Battlefield,dlc,"Purchase to obtain: Bunny's Band Chest (Joan), Crystal Princess Chest (Isabella), Cute Lady Chest (Xiao Qiao)",YC Games,YC Games,"20 Dec, 2020",Adventure,Local Multi-Player,English,No,0,USD,59.99,mac
1472320,Silver Cats,game,"One day in the afterlife, a fierce fight broke out between demons for the right to rule the throne. Due to demon infighting, a rift opened up in the afterlife, turning the country of Raine into ruins. Now the Silver Cats guild is trying to restore the ruined world to its former state.",Silver Cats,Silver Cats,"18 Dec, 2020",Strategy,Local Multi-Player,English,No,0,USD,17.99,mac
1472380,怪盗探偵ブロンドレディ,game,"The Phantom Thief Detective Blonde Lady&quot; is a girlslove novel and platformer 2Daction game in which a beautiful thief and a detective fight and get along with each other! Control the thief to wade through traps, steal treasure chests, and escape from the detective who is closing in on you!",幻想テクノロギア,幻想テクノロギア,"8 Feb, 2023",Casual,Single-player,English,No,0,USD,3.99,mac
1472390,Firing Vibes Playtest,game,,,,"18 Nov, 2020",Adventure,Online Multi-Player,English,No,0,,,windows
1472400,Hentai Furry 2 - Artbook 18+,dlc,"In this DLC you will find 70 wallpapers from the game. They are in the artbook folder in the folder with the game, including those that were not included in the original version. Enjoy",IR Studio,IR Studio,"15 Nov, 2020",Action,Local Multi-Player,English,No,0,USD,0.99,windows
1472430,Sketchy Fables,game,Sketchy Fables is an free-roaming experience filled with suprising quests and stories.,Alle Jong,Alle Jong,To be announced,Indie,Local Multi-Player,English,No,0,To be announced,To be announced,mac
1472420,Thyrian Defenders Playtest,game,,,,"11 Jan, 2021",Adventure,Co-op,English,No,0,,,linux
1472440,Corridor Playtest,game,,,,"11 Nov, 2020",Strategy,Co-op,English,No,0,,,mac
1472480,Monster Energy Supercross 4 - Customization Pack Neon,dlc,Get the Customization Pack Neon and customize your gaming experience with fluorescent bike and rider elements.,Milestone S.r.l.,Milestone S.r.l.,"11 Mar, 2021",Indie,Multi-player,English,No,0,USD,1.99,mac
1472450,Climate Expansion,dlc,"Adapt to stay alive as the Climate swings from Scorching Hot to Freezing Cold, and Events such as Volcanoes and Meteorites alter the landscape and force new strategies.",North Star Digital Studios,North Star Games,"14 Jul, 2021",Action,Online Multi-Player,English,No,0,USD,9.99,mac
1458152,The Sims™ 4 Fashion Street Kit,dlc,"Expand your style with The Sims™ 4 Fashion Street Kit* collection, inspired by the trendsetting designs of Mumbai.",Maxis,Electronic Arts,"5 Oct, 2021",Strategy,Local Multi-Player,English,No,0,NZD,7.95,linux
2497440,Doodle Dice Monsters Demo,demo,,"AuWiMo, Mighty Jungle Games",Mighty Jungle Games,"6 Aug, 2023",Adventure,Co-op,English,Si,0,,0.00,windows
2431230,Cyber NINJA that Climbs the City,game,"You, the NINJA, have to climb up the skyscrapers of Cyber Tokyo using your grapple, while destroying the Tokyo cops with your Katana and Beam Gun! Play simple run of three stages aiming for the top of the Cyber Tower of Tokyo!",Michigames,Michigames,"7 Jul, 2023",Adventure,Online Multi-Player,English,No,0,USD,4.99,windows
2431280,Grandmasters Ascent,game,"Unleash the fusion of classic Chess strategy and electrifying card game mechanics. Navigate a familiar board with the unpredictability of your card deck. Choose your moves, strategize your plays, and outwit opponents in this riveting blend of tactics and chance. Ready for the ultimate duel?",Zugzwang Studios,Zugzwang Studios,To be announced,Indie,Multi-player,English,Si,0,To be announced,0.00,linux
2431260,Ad Victoriam,game,Ad Victoriam lets you experience large scale immersive battles and lead Caesar's legions to victory in a groundbreaking simulator! You can start up custom battles or play a full strategy game as you conquer Gaul and establish the Roman Empire!,Nagari Studios,Nagari Studios,To be announced,Indie,Single-player,English,No,0,To be announced,To be announced,mac
2431290,Magnetron Rebellion: Fully Loaded Demo,demo,You are a single ship outnumbered and outgunned by the enemy fleet. The one advantage you have is a powerful magnet that is capable of capturing the enemy bullets and firing them back at the enemy!,Sabre Rael,Sabre Rael,"22 May, 2023",RPG,Co-op,English,Si,0,,0.00,linux
2431330,Galactic Grinder,game,"Rider, skateboarder extraordinaire, is about to embark on a journey across the solar system after a catastrophic event sets him on a course to save us all.",DigiPen Europe-Bilbao,DigiPen Institute of Technology,"23 Jun, 2023",Strategy,Co-op,English,Si,0,,0.00,mac
2431310,ANYU,game,"A 3D third person narrative exploration game, set in a frozen wasteland where an ancient civilization fell. Centered around movement puzzles and dealing with environment mechanics.",DigiPen Europe-Bilbao,DigiPen Institute of Technology,"16 Jun, 2023",RPG,Single-player,English,Si,0,,0.00,windows
2431320,Cat-aclysm,game,A 3D isometric action-adventure game where the player must use different abilities throughout the game to defeat enemies and solve puzzles.,DigiPen Europe-Bilbao,DigiPen Institute of Technology,"9 Jun, 2023",RPG,Local Multi-Player,English,Si,0,,0.00,windows
2431360,Doomsday School,game,"This is an RPG survival game You will play a human in the zombie world, to survive and fight",Doomsday,Doomsday,"14 Oct, 2023",Adventure,Multi-player,English,No,0,USD,9.99,mac
2431370,Cube Clash: Rumble and Smash,game,Rumble and smash! Cube Clash is an online fighting game in which you can pick a unique historically and pop-culture inspired cube fighter and smash your friends in sequences of one-hit rounds games.,New Monster on the Block,NoobO Games,Coming soon,Casual,Co-op,English,No,0,Coming soon,Coming soon,windows
2431390,MagicArchitect,game,"One Thousand and One Shooting. Cultivate magic, sell it off, and make a profit! you can choose your character!",Sisin Games,Sisin Games,"31 May, 2023",Adventure,Single-player,English,Si,0,,0.00,windows
2431400,"Zombie Hunter: D-Day - 15,000 Gold Pack",dlc,Additional content of Zombie Hunter: D-Day. The game is not included.,CLE Games,"CFK Co., Ltd.","26 Jul, 2023",Casual,Online Multi-Player,English,No,0,USD,4.99,mac
2431401,"Zombie Hunter: D-Day - 6,750 Gold Pack",dlc,Additional content of Zombie Hunter: D-Day. The game is not included.,CLE Games,"CFK Co., Ltd.","26 Jul, 2023",Adventure,Single-player,English,No,0,USD,2.49,mac
2431402,"Zombie Hunter: D-Day - 3,900 Gold Pack",dlc,Additional content of Zombie Hunter: D-Day. The game is not included.,CLE Games,"CFK Co., Ltd.","26 Jul, 2023",RPG,Online Multi-Player,English,Si,0,,0.00,windows
2431403,"Zombie Hunter: D-Day - SS-ranked Weapon ""JACKHAMMER""",dlc,Additional content of Zombie Hunter: D-Day. The game is not included.,CLE Games,"CFK Co., Ltd.","26 Jul, 2023",RPG,Single-player,English,No,0,USD,2.99,windows
2431404,"Zombie Hunter: D-Day - SS-ranked Weapon ""FLAMETHROWER""",dlc,Additional content of Zombie Hunter: D-Day. The game is not included.,CLE Games,"CFK Co., Ltd.","26 Jul, 2023",Strategy,Co-op,English,No,0,USD,2.99,windows
2431405,"Zombie Hunter: D-Day - SS-ranked Armament ""PLASMA GUN""",dlc,Additional content of Zombie Hunter: D-Day. The game is not included.,CLE Games,"CFK Co., Ltd.","26 Jul, 2023",Adventure,Local Multi-Player,English,No,0,USD,2.99,mac
2431406,"Zombie Hunter: D-Day - SS-ranked Armament ""TURRET-M""",dlc,Additional content of Zombie Hunter: D-Day. The game is not included.,CLE Games,"CFK Co., Ltd.","26 Jul, 2023",Casual,Local Multi-Player,English,No,0,USD,2.99,mac
2431480,Breached,game,"Prepare for an enthralling journey as you step into the mesmerizing voxel art world of &quot;Breached.&quot; This roguelite twin-stick shooter seamlessly marries the thrill of rapid-fire combat with the nuanced strategy of rogue-inspired gameplay, creating a gaming experience like no other.",voxel zombie,voxel zombie,To be announced,Indie,Multi-player,English,No,0,To be announced,To be announced,mac
2431450,Casting Whispers Demo,demo,"Casting Whispers is a story-driven first-person horror mystery in the fictional New England industrial city of Corburgh. Investigate the run-down apartment building that your mentor seems to have vanished in, while an alien interdimensional being vies for your attention and, possibly, your life.",Lantern Bay Entertainment,Lantern Bay Entertainment,"26 May, 2023",RPG,Single-player,English,Si,0,,0.00,mac
2431421,The Paper Arcade: Kingdom Kitty,dlc,"Welcome to &quot;Paper Arcade: Match-3 RPG Edition&quot;! Get ready to embark on an epic adventure filled with magical gems, powerful spells, and thrilling battles.","3ichael 7ambert, A Rocket’s Intensity","3ichael 7ambert, A Rocket’s Intensity","19 May, 2023",Action,Multi-player,English,Si,0,,0.00,mac
2431410,Grab The Goblins!,game,Grab The Goblins! is a cute hidden object game where you need to find tiny goblins to stop them running amok!,nobones,nobones,"27 Jun, 2023",RPG,Local Multi-Player,English,No,0,USD,1.99,linux
2431420,The Paper Arcade: Singing Sparrow,dlc,Welcome to &quot;Paper Arcade: Singing Sparrow Edition&quot;! Get ready to flap your wings and test your reflexes in this addictive game of skill and timing.,"3ichael 7ambert, A Rocket’s Intensity","3ichael 7ambert, A Rocket’s Intensity","19 May, 2023",Strategy,Local Multi-Player,English,Si,0,,0.00,mac
2431490,英雄之旅,game,《英雄之旅》是一款放置挂机类游戏，核心玩法就是打怪刷装备，穿更好的装备打更强的怪，体验爆极品装备的快感。你可以通过搭配技能和天赋，挑战竞技场和罪魂之塔，解锁神器，获得强大的能力。此外，你还可以收集各种伙伴、图鉴和幻化，让你的冒险更加多彩。,Jinwind,Jinwind,"20 Jun, 2023",RPG,Local Multi-Player,English,No,0,USD,3.99,linux
2430590,True Maze Defiance,game,"&quot;True Maze Defiance&quot; is a thrilling game where you navigate a ball through a challenging maze, collecting diamonds and avoiding obstacles. Its unique control system, which uses mouse tilting, adds to the excitement and immersion. With engaging gameplay and increasing difficulty.",T2Enter,T2Enter,"30 May, 2023",Indie,Local Multi-Player,English,No,0,USD,1.99,mac
