AppID,Nombre,Tipo,Descripcion,Desarrollador,Editor,FechaSalida,Genero,Categoria,Lenguajes,Gratis,EdadRequerida,Moneda,PrecioInicial,Plataforma
3221690,Kingdom's Deck Demo,demo,"Kingdom's Deck is a card-based city-builder where you build and protect your Kingdom from the enemy siege. Build your deck, deploy your cards wisely, defend your walls, manage your resources, respond to various events that will shape your city, and create the ultimate Kingdom's deck!",Ivan Aco,Rogue Duck Interactive,"3 Oct, 2024",Casual,Multi-player,English,Si,0,,0.00,linux
1380090,The Art of Summer in Mara,dlc,"The official artbook from Summer in Mara with over 180 pages of concept art, background, key art, characters, and props.",Chibig,Chibig,"31 Aug, 2020",Casual,Co-op,English,No,0,USD,2.99,linux
1318420,Summer in Mara Prologue,game,"A demo of Summer in Mara. Discover the beginning of this adventure and take care of your island by harvesting your crops, fishing on your pond, and cooking. Enjoy the opening act to this farming adventure.",Chibig,Chibig,"29 May, 2020",Strategy,Online Multi-Player,English,Si,0,,0.00,linux
1468810,鬼谷八荒 Tale of Immortal,game,"Tale of Immortal is an open-world sandbox based on Chinese mythology and cultivation. You will grow to become immortal, conquer the beasts from the Classic of Mountains and Season, make your choices carefully and grasp your own destiny.",鬼谷工作室,"鬼谷工作室, Lightning Games","26 May, 2023",Action,Online Multi-Player,English,No,0,USD,19.99,windows
1647780,Stories of Mara,game,"Dive into the charming Stories of Mara, an episodic slice of life tale about a diverse cast of characters. Get to know your neighbours and bond with them, but… Could you make them stick together to help each other?",Chibig,Chibig,"26 Aug, 2021",Casual,Single-player,English,Si,0,,0.00,mac
1731870,Viral Firar,game,Viral Virar is an arcade running game with beautiful pixel art. Collect and upgrade 5 different runners with unique powers to reach to the end!,Stratera Games,Stratera Games,"7 Sep, 2021",Casual,Single-player,English,Si,0,,0.00,windows
1751240,Deiland: Pocket Planet Edition Demo,demo,"Deiland: Pocket Planet is a farming adventure where you will have to take care of your tiny planet. Farm, craft, fight and explore the universe of Deiland.",Chibig,Chibig,"1 Oct, 2021",RPG,Local Multi-Player,English,Si,0,,0.00,linux
1851730,Meow Express,game,"You are a cat on a robot vacuum cleaner. Which means you are bus driver in the cat world! Dodge obstacles, pop innocent kids' baloons, dash through buildings to collect your fellow cat pussengers. Meow Express is a cute, fun and annoying casual arcade game, just like our furry friends.",Stratera Games,Stratera Games,"7 Jan, 2022",Strategy,Single-player,English,Si,0,,0.00,mac
1967720,Koa and the Five Pirates of Mara - Demo,demo,"Join Koa and her best friend Napopo on an action-packed adventure through the islands of Mara! Outwit traps, manoeuvre dangerous environments, and explore a series of dazzlingly different landscapes on their quest to recover stolen pirate loot.","Chibig, Talpa Games, Undercoders",Chibig,"2 Jun, 2022",Casual,Online Multi-Player,English,Si,0,,0.00,mac
3331290,TRASHWORLD CHAOS,game,Step into a bizarre and grotesque world where chaos reigns and monstrous creatures clash in epic battles. In this thrilling multiplayer experience.,TRASHWORLD,TRASHWORLD,February 2025,Indie,Co-op,English,No,0,,,windows
3337080,Shields of Loyalty Playtest,game,,,,"15 Nov, 2024",Action,Single-player,English,No,0,,,mac
1771260,Conquest!,game,"A cross-platform multiplayer real-time strategy fantasy war game set in the Middle Ages. No ads, no P2W, 100% free since 1993. Also available for iOS, Android, and Mac platforms.",GreenLion Gaming,GreenLion Gaming,"12 Oct, 2021",Adventure,Single-player,English,Si,0,,0.00,mac
1318240,Shields of Loyalty,game,Experience tactically challenging turn-based strategy in the hostile island world of Mantaria. Command a dynamic army of various unit types and classes to slay a dark and possessed undead army. Train forces into powerful warriors and fight fervently until the snake's head is at your feet!,Mosaic Mask Studio,Mosaic Mask Studio,"18 Mar, 2021",Adventure,Local Multi-Player,English,No,0,USD,17.99,mac
1031270,Farming Life,game,"Are you tired of corporate life? Create your own farm! Plant vegetables and fruits, harvest crops, employ workers, take care of animals. Buy farm equipment, manage employees and just relax!",▲ Pyramid Games,"Gaming Factory, Ultimate Games S.A.","18 Oct, 2021",Adventure,Local Multi-Player,English,No,0,USD,9.99,mac
1063590,Rogue Masters,game,Rogue Masters is a 6 player co-op horde survival game with souls-like combat and extensive character customization where you fight Entropy in long-lost civilizations.,"Advance Garde, Main Leaf",Advance Garde,"1 Dec, 2023",Action,Single-player,English,Si,0,,0.00,linux
1076630,Deep Sky Derelicts - New Prospects,dlc,"Deep Sky Derelicts: New Prospects, the first expansion to Deep Sky Derelicts, introduces a number of new features and upgrades that open up exciting prospects for the scavengers roaming the DSD world. These include new locations, a brand new class, new enemies, new exploration mechanics, new side missions, and lots more!",Snowhound Games,Fulqrum Publishing,"30 May, 2019",Casual,Single-player,English,No,0,USD,6.99,linux
1115780,The Almost Gone,game,"Experience the intricate dioramas and connections of your life, and the ripples we all make, in this award-winning narrative puzzle game about death, loss, and mental health.",Happy Volcano,"Playdigious Originals, XD","25 Jun, 2020",Casual,Multi-player,English,No,0,USD,9.99,mac
1161410,Noita Official Soundtrack,music,The official Noita soundtrack by From Grotto &amp; Niilo Takalainen.,From Grotto & Niilo Takalainen,Nolla Games,"24 Sep, 2019",Indie,Single-player,English,No,0,USD,9.99,mac
1189700,Deep Sky Derelicts - Station Life,dlc,"Station Life, the second expansion to Deep Sky Derelicts, turns the station, your scavenger home and safe haven, into a lively hub! With new bounty contracts, random encounters, station dweller interactions, and the Inventor recruit introduced, players will have plenty to do between raids.",Snowhound Games,Fulqrum Publishing,"12 Dec, 2019",RPG,Online Multi-Player,English,No,0,USD,6.99,mac
1193530,Black Smith,game,"■Work every day and if you save enough money, you can go and meet your girl.■BlackSmith lower his hammer. Click at the exact moment that the hammer lands. The better your timing is, the more experience points you'll get.■The higher your experience points, the more expensive you can sell your products.",XXIV,XXIV,"18 Dec, 2019",Adventure,Multi-player,English,No,0,USD,19.99,linux
1216200,Coloring Game 2,game,Coloring Game 2 is a sequel of the existing color-by-number game which so many users have liked. The sequel features new options and images.,L. Stotch,L. Stotch,"10 Jan, 2020",Casual,Co-op,English,Si,0,,0.00,windows
415030,One More Dungeon,game,One More Dungeon is a first person shooter roguelike with procedurally generated levels and pixel-art graphics.,Stately Snail,Stately Snail,"23 Nov, 2015",Strategy,Online Multi-Player,English,No,0,USD,4.99,windows
547500,Cities: Skylines - Content Creator Pack: High-Tech Buildings,dlc,"Add a splash of &quot;archi-technology&quot; to the city with fifteen new creations from Mauro &quot;GCVos&quot; Vos, created exclusively for this content pack. Ten new unique buildings plus five technologically advanced city service buildings will have your town ready for a better tomorrow!",Mauro Vos,Paradox Interactive,"29 Nov, 2016",Adventure,Online Multi-Player,English,No,0,USD,4.99,windows
601360,Portal: Revolution,mod,"The Portal Mod you've been waiting for. Delve into a new story with original characters, spanning over 8 hours of gameplay and featuring over 40 new challenging test chambers which make use of new mechanics.",Second Face Software,Second Face Software,"6 Jan, 2024",Casual,Online Multi-Player,English,Si,0,,0.00,mac
614900,Devade,game,Divide squares and evade obstacles. Simple minimalist game that can train your reactions and some move strategies. Just click your mouse button and squares will split. But after short time they will move to each other again so you need to click fast to keep them divided.,Paleno Games,Paleno Games,"29 Mar, 2017",Strategy,Multi-player,English,No,0,USD,0.99,mac
649250,Passpartout - OST,music,Get the official soundtrack for Passpartout and support our beloved composers! All revenue from this package goes directly into the pockets of our composers Synkronosaurus! Reach out to them at facebook.com/synkronosaurus or @synkronosaurus,Synkronosaurus,Flamebait Games,"6 Jun, 2017",Indie,Local Multi-Player,English,No,0,USD,4.99,windows
980210,HordeCore,game,"HordeCore is a kick-ass side-scrolling shooter set in a post-apocalyptic world. Play alone, or as a team - and destroy, survive, craft, and explore!",Digitality Games,META Publishing,"2 Mar, 2022",Casual,Multi-player,English,No,0,USD,11.99,windows
827610,Dead End Job,game,"Dead End Job sends you into a madcap, Ren &amp; Stimpy-esque world to bust up ghosts. It’s a procedurally generated, couch co-op, twin-stick shooter that straps a vacuum pack to your back and puts a plasma blaster in your hand. For you, it’s just another day in the office.",Ant Workshop Ltd,Headup,"13 Dec, 2019",Adventure,Local Multi-Player,English,No,0,USD,16.99,linux
282512,Alien: Isolation - Corporate Lockdown,dlc,"Welcome to Corporate Lockdown, the first expansion pack for Alien: Isolation. This pack features three all-new maps:for Survivor Mode, a time-based challenge to test your skills. Can you evade the Alien for long enough to survive or will you try to take the Alien head-on?","Creative Assembly, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)","28 Oct, 2014",Action,Multi-player,English,No,0,USD,7.99,windows
983050,Sticky Apps :: Monitor Ping,game,"Sticky Apps :: Monitor Ping is an application to view your network connection to multiple systems on the Internet. This is a great way to monitor your PING/network to game servers, video streaming servers, or your ISP in general.","Tim Sullivan, StartupTim, LLC","Tim Sullivan, StartupTim, LLC","8 May, 2019",RPG,Multi-player,English,No,0,USD,3.99,windows
3173970,Wild Script: Nature,game,"Incredible combination of roguelike, RPG and group strategy. Immerse yourself in the wild nature of a mysterious world, make enemies or friends, build settlements or go in search of inexplicable artifacts... It all depends on your choice, but remember that every mistake can be your last!",Surdarium,Surdarium,December 2024,Indie,Online Multi-Player,English,No,0,,,mac
2885610,Hidden Capybaras with Orange and Pumpkins: Spooky Halloween Edition,game,Celebrate Halloween night with cute capybaras with orange! Find all the hidden capybaras in their Halloween costumes and light up the town on this magical night. A fun-filled adventure awaits you!,Whimsical Universes,Whimsical Universes,"28 Oct, 2024",Casual,Multi-player,English,Si,0,,0.00,linux
2901310,奇天烈相談ダイヤル,game,矛盾を見つけ、相談者の悩みを解決する怪異判定アドベンチャー,法螺会,法螺会,"26 Apr, 2024",RPG,Online Multi-Player,English,Si,0,,0.00,windows
2913040,Back,game,"《Back》 is a full-motion audio live horror game. Special Note 1: This game is very supernatural and scary, timid or heart disease players do not buy ！！！！ The game will reveal different ending plots step by step through various searches and choices for your character.",MYSTERY CROWN,MYSTERY CROWN,"30 Jul, 2024",Adventure,Multi-player,English,No,0,USD,6.99,linux
2916250,My Maid Girls,game,"Neko girls are ready to serve! They are ready to wash your clothes, shine your shoes, clean your house, even give you a massage if you need it...(^ ∇ ^ *)",Hunny Bunny Studio,Hunny Bunny Studio,"17 May, 2024",Indie,Local Multi-Player,English,No,0,USD,0.99,linux
2940890,Carrion Fields,game,"A completely free online multiplayer text-based RPG game. No pay to win, no pay for perks, COMPLETELY free. Experience roleplay, PvP, PvE, and more in a vast fantasy world with in-depth history. Enjoy 21 races and 17 classes in an ever-evolving world.","Carrion Fields, LLC","Carrion Fields, LLC","9 Jul, 2024",Action,Multi-player,English,Si,0,,0.00,mac
2963360,Chicken Game,game,"&quot;What if I, an ordinary chicken delivery man, have a chance to win a 1-million-dollar prize?&quot; What kind of ending can they reach in the battle over love and money?",Lee Dae Young,Dolphinmedia,"18 Jul, 2024",Strategy,Co-op,English,No,0,USD,9.99,windows
2975160,Rose and Cross,game,"Our main character, absorbed in the study of sects and the occult, made a big mistake by going to an abandoned farm.",ZV GAMES,ZV GAMES,"4 Jun, 2024",Indie,Multi-player,English,No,0,USD,3.99,windows
2989860,Ells Tales: Egg,game,Welcome to the survival horror clicker! Try to save a chicken egg and at the same time your life.,Ells&Pills,Ells&Pills,"7 Jun, 2024",Indie,Online Multi-Player,English,No,0,USD,1.99,mac
2979110,Shadow of the School,game,"The player finds himself in an abandoned school, which was once a place of study for local schoolchildren. The protagonist is a paranormal researcher who came here to solve the mystery that shrouds this gloomy location.",STuNT,STuNT,"24 May, 2024",Adventure,Single-player,English,No,0,USD,0.99,windows
3030580,Click Click Dig: Prologue,game,"Click Click Dig is an idle mining game that lets you dig deep into the core of several planets. The prologue contains a unique planet, unique digger skins, and a store where you can unlock exclusive items in the main Click Click Dig game!",Bacon Bandit Games,Burn Rate Games,"23 Aug, 2024",Adventure,Co-op,English,Si,0,,0.00,mac
3092090,Incremental Dice,game,"Chill incremental game about dice making money. 🎲 Upgrade your dice to make more money, to upgrade your dice to make even more money! 😲🤯",guilemus,guilemus,"5 Nov, 2024",Casual,Co-op,English,No,0,USD,4.99,mac
3138460,WolfGirl RoomMate,game,"A Cookie Clicker-style hentai game where the protagonist ends up with a wolf-girl as his roommate. As you gather clicks and resources, you unlock increasingly intimate interactions and special moments with her, deepening your bond and uncovering her true nature.",NyakuGames,NyakuGames,"9 Nov, 2024",Adventure,Online Multi-Player,English,No,0,USD,2.99,linux
1357830,Arcana: Heat and Cold. Season 1,game,The misfortunes of the unskilled magician who just wanted to make some money and not get into any troubles.,"PixelGreeds, HarDDeer",PixelGreeds,"Oct 6, 2020",Adventure,Co-op,English,No,0,USD,4.99,linux
1354230,Love Tavern,game,"After your death due to a car accident, you have been summoned by the goddess to take care of a tavern in an Isekai world. Your job is to hire different girls from various tribes and races to help out the business there, as well as build up room by room of the tavern to expand the business.",Secret Labo,Secret Labo,"19 Dec, 2023",RPG,Co-op,English,No,0,USD,11.99,windows
1411460,Z Arena,game,"Take on relentless waves of zombies in this intense FPS survival game. Level up, upgrade your weapons, and see how long you can survive.",Basem Alasmar,Basem Alasmar,"15 Sep, 2024",Adventure,Co-op,English,Si,0,,0.00,windows
1612380,Combat Casino,game,Do you have what it takes to survive the Combat Casino?,Skylor Beck,Skylor Beck,"29 Jul, 2021",Strategy,Co-op,English,Si,0,,0.00,mac
1637251,Train Simulator: Southwestern Expressways: Reading - Exeter Route Add-On,dlc,"Hundreds of miles and detail galore, Just Trains’ Southwestern Expressways spans 4 counties and is ready to be explored now in Train Simulator!",Just Trains,Dovetail Games - Trains,"23 Jul, 2021",RPG,Single-player,English,No,0,USD,47.99,linux
1841620,ViRo - Scalie Seduction,dlc,"Scalie Seduction is a fun, sexy adventure that brings you face to face with a smokin’ hot dragon babe who will definitely light your fire. This dragon is horny as hell; she really puts the &quot;lay&quot; in &quot;dragonslayer.&quot; This is compatible with many devices at once for an intense experience.",LewdTube LLC,LewdTube LLC,"22 Dec, 2021",Adventure,Online Multi-Player,English,No,18,USD,5.99,mac
1785850,SnowRunner - Land Rover Dual Pack,dlc,"Upgrade your SnowRunner vehicle collection with the Land Rover Dual Pack, bringing two generations of the legendary Land Rover Defender, faithfully rebuilt for the first time in SnowRunner. Not included in the Year 1 Pass or Year 2 Pass.",Saber Interactive,Focus Entertainment,"31 May, 2022",Casual,Online Multi-Player,English,No,0,USD,5.99,windows
3147620,Solitary Horizons,game,"You’re all alone in the universe, you’re the last of your kind. The only thing you have left is your spacecraft with intelligent robots. To survive, you’ll have to collect materials and supplies up to the spacecraft, and upgrade your gear. But you meet some unidentified creatures along your way.",PaceBloom,PaceBloom,March 2025,Strategy,Co-op,English,No,0,,,linux
1848910,Farmer Toon,game,"Immerse yourself in Farmer Toon, a unique 3D farm management experience ! Cultivate your land, raise adorable animals and creatively manage your farm. Trade with other players online, take part in online challenges and special events. Farmer Toon awaits you for an adventure rich in discovery !",Techinox,Techinox,"3 May, 2022",RPG,Co-op,English,Si,0,,0.00,linux
1918700,Artistic Girl 1,game,"Relaxing puzzle game, artistic photo beauty, let you have a good mood Click on the dlc to get 40% off the bundle",Yamate,Yamate,"4 May, 2022",Indie,Multi-player,English,Si,0,,0.00,windows
1901620,Dungeon Travelers: To Heart 2 in Another World,game,"The dungeon is dangerous and deep, but with the right party, you can conquer every nook and cranny. Find loot, equip your party, and customize your classes to master the turn-based RPG combat in this old-school dungeon crawler!",AQUAPLUS,"DMM GAMES, Shiravune","14 Feb, 2024",Adventure,Co-op,English,No,0,USD,19.99,windows
2051550,Heart Abyss Demo,demo,Heart Abyss is a brutal action-platformer inspired by Japan during the 17th and 18th centuries. Wake up your inner beast and take vengeance on those who put a collar around your neck. Find your sister and uncover the mystery behind the disappearance of all jinkos.,DEADMAP,HeroCraft PC,"8 Jun, 2022",Casual,Co-op,English,Si,0,,0.00,linux
2054770,Combo Card Clashers,game,"Combo Card Clashers is a roguelike deckbuilder meets auto battler! Build massive combos by playing all cards each turn. Unlock powerful card synergies, recruit monsters to be your allies, upgrade gears and skills - give it all to brave through a mysterious world.",Burnt Games LLC,"Burnt Games LLC, Erabit","16 May, 2024",Strategy,Co-op,English,No,0,USD,11.99,mac
2075410,初夏倾语 - Summer Whisper,game,这是一段发生在高中校园内纯情青涩的百合恋爱故事。曾经无数次注视她的脸颊，想要将她拥入怀中，让她倾听自己当下的全部情感，却总在她对未来的期望中止步不前……学生时代的恋爱会无疾而终，还是还得偿所愿？,绘夏Games,绘夏Games,"12 Jan, 2023",RPG,Single-player,English,No,0,USD,1.99,linux
2123050,TAKIBI,game,"Forgetting the busyness and coldness of daily life, we sometimes gaze at the flames and then at ourselves. It would be nice to have such a time.",oyajinojiike,oyajinojiike,"21 Oct, 2022",Action,Co-op,English,No,0,USD,3.99,mac
3379120,Wild Script: Nature Playtest,game,,,,"30 Nov, 2024",Action,Co-op,English,No,0,,,windows
2270600,Open At Nine,game,"“Massive debt, a shabby brothel, and a naughty succubus… This is all I get for defeating the Demon God?!” Hire monster girls to attract customers and pay off your debts! Don't forget to give your girls lots of hands-on job training!",Black Cat Entertainment,"Mango Party, Mango Party News","12 Apr, 2023",Adventure,Multi-player,English,No,0,USD,9.99,linux
2224320,Immortals Fenyx Rising™ - Season Pass,dlc,Expand your adventure with the Season Pass! Includes new gameplay experiences and a quest with dedicated in-game reward.,Ubisoft,Ubisoft,"15 Dec, 2022",Adventure,Multi-player,English,No,0,USD,19.99,mac
2487680,Burger Kombat,game,Assemble your most expensive burger from whatever you can find in the kitchen.,"Four Guys, One Burger","Four Guys, One Burger","14 Aug, 2024",Casual,Online Multi-Player,English,Si,0,,0.00,windows
3050760,Sidereal Dominion: Avalon,game,"Rebuild the remnants of humanity and conquer the Milky Way in this grand strategy game. Colonize systems and corner markets, or lead your fleets to victory in real-time battles. Reclaim Earth, or terraform new worlds.",Spatha Games,Spatha Games,"22 Sep, 2024",Indie,Single-player,English,No,0,USD,9.99,windows
2497560,SKIBIDI: ESCAPE FROM TOILETS!,game,&quot;SKIBIDI: ESCAPE FROM TOILETS&quot; is a cooperative horror game for 1-4 players. TV MANs are trying to get through creepy and atmospheric locations that are filled with dangerous SKIBIDI - they want to kill you! Free content updates with new levels and game modes - YES YES YES!,Skibidi Games,Skibidi Games,"30 Nov, 2023",Adventure,Local Multi-Player,English,No,0,USD,4.99,mac
2972310,Herald of the Mists,game,"A text-based RPG with turn-based combat, dice rolls, and difficult choices. Set out on a mysterious quest in The Mists, where truth fades and reality bends.",FromNiki,FromNiki,Coming soon,RPG,Single-player,English,No,0,Coming soon,Coming soon,mac
2985890,EleBall,game,"EleBall is a casual platformer about a circus elephant, who tries their best to catch falling objects while simultaneously keeping balance on a bouncy ball.",Pulsar Twin,Pulsar Twin,Coming soon,Casual,Multi-player,English,Si,0,Coming soon,0.00,mac
3014520,BrokenLore: LOW,game,"LOW, a first-person Horror Game, immerses players in the dark prelude of BrokenLore's story. Set in a mist-shrouded Japanese village, players uncover deep-seated hatred and ancient secrets. Navigate a hyperrealistic, claustrophobic environment where supernatural forces and tragic cycles abound.",Serafini Productions,Serafini Productions,To be announced,Action,Single-player,English,No,0,To be announced,To be announced,linux
2543770,It Was Raining That Night,game,"&quot;It Was Raining That Night&quot; is an erotic visual novel that takes you on an adventure in the world of the mafia. With an engaging storyline and attractive characters, you're sure to get lost in the experience. Will you reign supreme or fall?",VeronicaPerv,Deafperv,"29 May, 2024",RPG,Single-player,English,No,0,USD,11.99,windows
2677930,SleepWalk,game,"Sleepwalk is an indie survival horror game, the story begins with the player waking up in an unknown and dark place, trying to escape and discover hidden secrets with no memory of their arrival.",Richard Bueno,RB Entertainment,"20 Nov, 2023",Adventure,Single-player,English,No,0,USD,1.99,linux
